"grappe","exploitation","passage","s3q00","s3q01","s3q02","s3q03","s3q04","s3q05","s3q06","s3q07","s3q08","s3q08a","s3q09","s3q09a"
406,7,2,,,,,,,,,,,,
406,8,2,,,,,,,,,,,,
406,9,2,2,2,2,2,2,2,2,2,2,,,
407,1,2,,,,,,,,,,,,
407,2,2,,,,,,,,,,,,
407,4,2,,,,,,,,,,,,
407,5,2,,,,,,,,,,,,
407,6,2,2,4,2,2,2,2,2,2,2,,,
407,7,2,,,,,,,,,,,,
407,8,2,,,,,,,,,,,,
408,1,2,,,,,,,,,,,,
408,2,2,,,,,,,,,,,,
408,3,2,2,11,2,2,2,2,2,2,2,,,
408,4,2,,,,,,,,,,,,
408,5,2,,,,,,,,,,,,
408,7,2,,,,,,,,,,,,
408,8,2,,,,,,,,,,,,
408,9,2,2,10,2,2,2,2,2,2,2,,,
409,1,2,,,,,,,,,,,,
409,2,2,,,,,,,,,,,,
409,4,2,,,,,,,,,,,,
409,5,2,,,,,,,,,,,,
409,6,2,2,1,2,2,2,2,2,2,2,,,
409,7,2,,,,,,,,,,,,
409,8,2,,,,,,,,,,,,
410,1,2,,,,,,,,,,,,
410,2,2,,,,,,,,,,,,
410,3,2,2,1,1,2,1,2,2,2,2,,,
410,4,2,,,,,,,,,,,,
410,5,2,,,,,,,,,,,,
410,7,2,,,,,,,,,,,,
410,8,2,,,,,,,,,,,,
410,9,2,2,1,2,2,1,2,2,2,2,,,
411,1,2,,,,,,,,,,,,
411,2,2,,,,,,,,,,,,
411,4,2,,,,,,,,,,,,
411,5,2,,,,,,,,,,,,
411,6,2,2,1,2,2,2,2,2,2,2,,,
411,7,2,,,,,,,,,,,,
411,8,2,,,,,,,,,,,,
412,1,2,,,,,,,,,,,,
412,2,2,,,,,,,,,,,,
412,3,2,2,13,2,2,2,2,2,2,2,,,
412,4,2,,,,,,,,,,,,
412,5,2,,,,,,,,,,,,
412,7,2,,,,,,,,,,,,
412,8,2,,,,,,,,,,,,
412,9,2,2,5,2,2,2,2,2,2,2,,,
413,1,2,,,,,,,,,,,,
413,2,2,,,,,,,,,,,,
413,4,2,,,,,,,,,,,,
413,5,2,,,,,,,,,,,,
413,6,2,2,19,2,2,2,2,2,2,2,,,
413,7,2,,,,,,,,,,,,
413,8,2,,,,,,,,,,,,
414,1,2,,,,,,,,,,,,
414,2,2,,,,,,,,,,,,
414,3,2,2,8,1,1,1,2,1,1,2,,,
414,4,2,,,,,,,,,,,,
414,5,2,,,,,,,,,,,,
414,7,2,,,,,,,,,,,,
414,8,2,,,,,,,,,,,,
414,9,2,2,7,1,1,2,2,2,2,2,,,
415,1,2,,,,,,,,,,,,
415,2,2,,,,,,,,,,,,
415,4,2,,,,,,,,,,,,
415,5,2,,,,,,,,,,,,
415,7,2,,,,,,,,,,,,
415,8,2,,,,,,,,,,,,
416,1,2,,,,,,,,,,,,
416,2,2,,,,,,,,,,,,
416,3,2,2,1,2,2,2,2,2,2,2,,,
416,4,2,,,,,,,,,,,,
416,5,2,,,,,,,,,,,,
416,7,2,,,,,,,,,,,,
416,8,2,,,,,,,,,,,,
416,9,2,2,1,2,2,1,2,2,2,2,,,
417,1,2,,,,,,,,,,,,
417,2,2,,,,,,,,,,,,
417,4,2,,,,,,,,,,,,
417,5,2,,,,,,,,,,,,
417,6,2,2,1,2,2,2,2,2,2,2,,,
417,7,2,,,,,,,,,,,,
417,8,2,,,,,,,,,,,,
418,1,2,,,,,,,,,,,,
418,2,2,,,,,,,,,,,,
418,3,2,2,24,2,2,2,2,2,2,2,,,
418,4,2,,,,,,,,,,,,
418,5,2,,,,,,,,,,,,
418,7,2,,,,,,,,,,,,
418,8,2,,,,,,,,,,,,
418,9,2,2,13,2,2,2,2,2,2,2,,,
419,1,2,,,,,,,,,,,,
419,2,2,,,,,,,,,,,,
419,4,2,,,,,,,,,,,,
419,5,2,,,,,,,,,,,,
419,7,2,,,,,,,,,,,,
420,2,2,,,,,,,,,,,,
420,3,2,2,1,2,2,2,2,2,2,2,,,
420,5,2,,,,,,,,,,,,
420,7,2,,,,,,,,,,,,
420,8,2,,,,,,,,,,,,
421,1,2,,,,,,,,,,,,
421,4,2,,,,,,,,,,,,
421,5,2,,,,,,,,,,,,
421,7,2,,,,,,,,,,,,
421,8,2,,,,,,,,,,,,
422,1,2,,,,,,,,,,,,
422,2,2,,,,,,,,,,,,
422,3,2,2,1,1,2,1,2,2,2,2,,,
422,4,2,,,,,,,,,,,,
422,5,2,,,,,,,,,,,,
422,8,2,,,,,,,,,,,,
422,9,2,2,1,2,2,1,2,2,2,2,,,
423,1,2,,,,,,,,,,,,
423,2,2,,,,,,,,,,,,
423,4,2,,,,,,,,,,,,
423,5,2,,,,,,,,,,,,
423,6,2,2,5,2,2,2,2,2,2,2,,,
423,7,2,,,,,,,,,,,,
423,8,2,,,,,,,,,,,,
424,1,2,,,,,,,,,,,,
424,2,2,,,,,,,,,,,,
424,3,2,2,6,2,2,2,2,2,2,2,,,
424,4,2,,,,,,,,,,,,
424,5,2,,,,,,,,,,,,
424,7,2,,,,,,,,,,,,
424,8,2,,,,,,,,,,,,
424,9,2,2,1,2,2,2,2,2,2,2,,,
425,1,2,,,,,,,,,,,,
425,2,2,,,,,,,,,,,,
425,4,2,,,,,,,,,,,,
425,5,2,,,,,,,,,,,,
425,6,2,2,1,2,1,1,2,1,1,2,,,
425,7,2,,,,,,,,,,,,
425,8,2,,,,,,,,,,,,
426,1,2,,,,,,,,,,,,
426,2,2,,,,,,,,,,,,
426,3,2,2,1,2,2,1,2,2,2,2,,,
426,4,2,,,,,,,,,,,,
426,5,2,,,,,,,,,,,,
426,7,2,,,,,,,,,,,,
426,8,2,,,,,,,,,,,,
426,9,2,2,1,2,2,1,2,2,2,2,,,
427,1,2,,,,,,,,,,,,
427,2,2,,,,,,,,,,,,
427,4,2,,,,,,,,,,,,
427,5,2,,,,,,,,,,,,
427,6,2,2,1,1,1,1,2,2,2,2,,,
427,7,2,,,,,,,,,,,,
427,8,2,,,,,,,,,,,,
428,1,2,,,,,,,,,,,,
428,2,2,,,,,,,,,,,,
428,3,2,2,1,2,2,1,2,2,2,2,,,
428,4,2,,,,,,,,,,,,
428,5,2,,,,,,,,,,,,
428,7,2,,,,,,,,,,,,
428,8,2,,,,,,,,,,,,
428,9,2,2,1,2,2,1,2,2,2,2,,,
429,1,2,,,,,,,,,,,,
429,2,2,,,,,,,,,,,,
429,4,2,,,,,,,,,,,,
429,5,2,,,,,,,,,,,,
429,6,2,2,1,2,2,2,2,2,2,2,,,
429,7,2,,,,,,,,,,,,
429,8,2,,,,,,,,,,,,
430,1,2,,,,,,,,,,,,
430,2,2,,,,,,,,,,,,
430,3,2,2,1,2,1,2,2,2,2,2,,,
430,4,2,,,,,,,,,,,,
430,5,2,,,,,,,,,,,,
430,7,2,,,,,,,,,,,,
430,8,2,,,,,,,,,,,,
430,9,2,2,1,2,2,1,2,2,2,2,,,
431,2,2,2,1,2,2,2,2,2,2,2,,,
431,4,2,2,1,2,2,2,2,2,2,2,,,
431,6,2,2,1,2,2,2,2,2,2,2,,,
431,8,2,2,1,1,1,1,2,2,2,2,,,
432,1,2,2,1,1,1,1,2,2,1,2,,,
432,3,2,2,1,2,2,2,2,2,2,2,,,
432,5,2,2,1,1,1,1,2,1,1,2,,,
432,7,2,2,1,1,1,1,2,2,2,2,,,
432,9,2,2,1,1,1,1,1,1,2,2,,,
433,2,2,2,1,1,98,2,2,2,98,2,,,
433,4,2,2,1,2,2,98,2,2,2,2,,,
433,6,2,2,1,2,2,1,2,2,2,2,,,
433,8,2,2,1,2,2,2,2,2,2,2,,,
434,1,2,2,1,2,2,2,2,2,2,2,,,
434,3,2,2,2,2,2,2,2,2,2,2,,,
434,5,2,2,1,2,2,2,2,2,2,2,,,
434,7,2,2,1,2,2,2,2,2,2,2,,,
434,9,2,2,2,2,2,2,2,2,2,2,,,
435,2,2,2,1,1,2,1,2,2,2,2,,,
435,4,2,2,2,1,1,1,2,2,1,2,,,
435,6,2,2,2,2,2,2,2,2,2,2,,,
435,8,2,2,1,2,2,2,2,2,2,2,,,
436,1,2,,,,,,,,,,,,
436,2,2,,,,,,,,,,,,
436,3,2,2,1,2,2,2,2,2,2,2,,,
436,4,2,,,,,,,,,,,,
436,5,2,,,,,,,,,,,,
436,7,2,,,,,,,,,,,,
436,8,2,,,,,,,,,,,,
437,1,2,,,,,,,,,,,,
437,2,2,,,,,,,,,,,,
437,4,2,,,,,,,,,,,,
437,5,2,,,,,,,,,,,,
437,6,2,2,1,2,2,2,2,2,2,2,,,
437,7,2,,,,,,,,,,,,
437,8,2,,,,,,,,,,,,
438,3,2,2,1,2,2,1,2,2,2,2,,,
438,4,2,,,,,,,,,,,,
438,5,2,,,,,,,,,,,,
438,7,2,,,,,,,,,,,,
438,8,2,,,,,,,,,,,,
438,9,2,2,19,2,2,2,2,2,2,2,,,
439,1,2,,,,,,,,,,,,
439,2,2,,,,,,,,,,,,
439,4,2,,,,,,,,,,,,
439,5,2,,,,,,,,,,,,
439,6,2,2,1,2,2,2,2,2,2,2,,,
439,7,2,,,,,,,,,,,,
439,8,2,,,,,,,,,,,,
440,1,2,,,,,,,,,,,,
440,2,2,,,,,,,,,,,,
440,3,2,2,1,2,2,2,2,2,2,2,,,
440,4,2,,,,,,,,,,,,
440,5,2,,,,,,,,,,,,
440,7,2,,,,,,,,,,,,
440,8,2,,,,,,,,,,,,
440,9,2,2,1,2,2,2,2,2,2,2,,,
441,1,2,,,,,,,,,,,,
441,2,2,,,,,,,,,,,,
441,4,2,,,,,,,,,,,,
441,5,2,,,,,,,,,,,,
441,6,2,2,1,2,2,2,2,2,2,2,,,
441,7,2,,,,,,,,,,,,
441,8,2,,,,,,,,,,,,
442,1,2,,,,,,,,,,,,
442,2,2,,,,,,,,,,,,
442,3,2,2,12,1,2,1,2,2,2,2,,,
442,4,2,,,,,,,,,,,,
442,5,2,,,,,,,,,,,,
442,7,2,,,,,,,,,,,,
442,8,2,,,,,,,,,,,,
442,9,2,2,1,2,2,2,2,2,2,2,,,
443,1,2,,,,,,,,,,,,
443,2,2,,,,,,,,,,,,
443,4,2,,,,,,,,,,,,
443,5,2,,,,,,,,,,,,
443,6,2,2,1,2,2,2,2,2,2,2,,,
443,7,2,,,,,,,,,,,,
443,8,2,,,,,,,,,,,,
444,1,2,,,,,,,,,,,,
444,2,2,,,,,,,,,,,,
444,3,2,2,1,2,2,2,2,2,2,2,,,
444,4,2,,,,,,,,,,,,
444,5,2,,,,,,,,,,,,
444,7,2,,,,,,,,,,,,
444,8,2,,,,,,,,,,,,
444,9,2,2,10,2,2,2,2,2,2,2,,,
445,1,2,,,,,,,,,,,,
445,2,2,,,,,,,,,,,,
445,4,2,,,,,,,,,,,,
445,5,2,,,,,,,,,,,,
445,6,2,2,1,2,2,2,2,2,2,2,,,
445,7,2,,,,,,,,,,,,
445,8,2,,,,,,,,,,,,
446,1,2,,,,,,,,,,,,
446,2,2,,,,,,,,,,,,
446,3,2,2,1,2,2,2,2,2,2,2,,,
446,4,2,,,,,,,,,,,,
446,5,2,,,,,,,,,,,,
446,7,2,,,,,,,,,,,,
446,8,2,,,,,,,,,,,,
446,9,2,2,1,2,2,2,2,2,2,2,,,
447,1,2,,,,,,,,,,,,
447,2,2,,,,,,,,,,,,
447,4,2,,,,,,,,,,,,
447,5,2,,,,,,,,,,,,
447,6,2,2,1,2,2,2,2,2,2,2,,,
447,7,2,,,,,,,,,,,,
447,8,2,,,,,,,,,,,,
448,1,2,,,,,,,,,,,,
448,2,2,,,,,,,,,,,,
448,3,2,2,1,2,2,2,2,2,2,2,,,
448,4,2,,,,,,,,,,,,
448,5,2,,,,,,,,,,,,
448,7,2,,,,,,,,,,,,
448,8,2,,,,,,,,,,,,
448,9,2,2,1,2,2,2,2,2,2,2,,,
449,1,2,,,,,,,,,,,,
449,2,2,,,,,,,,,,,,
449,4,2,,,,,,,,,,,,
449,5,2,,,,,,,,,,,,
449,6,2,2,1,2,2,2,2,2,2,2,,,
449,7,2,,,,,,,,,,,,
449,8,2,,,,,,,,,,,,
450,1,2,,,,,,,,,,,,
450,2,2,,,,,,,,,,,,
450,3,2,2,1,2,2,2,2,2,2,2,,,
450,4,2,,,,,,,,,,,,
450,5,2,,,,,,,,,,,,
450,7,2,,,,,,,,,,,,
450,8,2,,,,,,,,,,,,
450,9,2,2,1,2,2,2,2,2,2,2,,,
451,1,2,,,,,,,,,,,,
451,2,2,,,,,,,,,,,,
451,4,2,,,,,,,,,,,,
451,5,2,,,,,,,,,,,,
451,6,2,2,1,2,2,2,2,2,2,2,,,
451,7,2,,,,,,,,,,,,
451,8,2,,,,,,,,,,,,
452,1,2,,,,,,,,,,,,
452,2,2,,,,,,,,,,,,
452,3,2,2,1,2,2,2,2,2,2,2,,,
452,4,2,,,,,,,,,,,,
452,5,2,,,,,,,,,,,,
452,7,2,,,,,,,,,,,,
452,8,2,,,,,,,,,,,,
452,9,2,2,1,2,2,2,2,2,2,2,,,
453,1,2,,,,,,,,,,,,
453,2,2,,,,,,,,,,,,
453,4,2,,,,,,,,,,,,
453,5,2,,,,,,,,,,,,
453,6,2,2,1,2,2,2,2,2,2,2,,,
453,7,2,,,,,,,,,,,,
453,8,2,,,,,,,,,,,,
454,1,2,,,,,,,,,,,,
454,2,2,,,,,,,,,,,,
454,3,2,2,1,2,2,2,2,2,2,2,,,
454,4,2,,,,,,,,,,,,
454,5,2,,,,,,,,,,,,
454,7,2,,,,,,,,,,,,
454,8,2,,,,,,,,,,,,
454,9,2,2,1,2,2,2,2,2,2,2,,,
455,1,2,,,,,,,,,,,,
455,2,2,,,,,,,,,,,,
455,4,2,,,,,,,,,,,,
455,5,2,,,,,,,,,,,,
455,6,2,2,1,2,2,2,2,2,2,2,,,
455,7,2,,,,,,,,,,,,
455,8,2,,,,,,,,,,,,
456,1,2,,,,,,,,,,,,
456,2,2,,,,,,,,,,,,
456,3,2,2,1,2,2,2,2,2,2,2,,,
456,4,2,,,,,,,,,,,,
456,5,2,,,,,,,,,,,,
456,7,2,,,,,,,,,,,,
456,8,2,,,,,,,,,,,,
456,9,2,2,1,2,2,2,2,2,2,2,,,
457,1,2,,,,,,,,,,,,
457,2,2,,,,,,,,,,,,
457,4,2,,,,,,,,,,,,
457,5,2,,,,,,,,,,,,
457,6,2,2,1,2,2,2,2,2,2,2,,,
457,7,2,,,,,,,,,,,,
457,8,2,,,,,,,,,,,,
458,1,2,,,,,,,,,,,,
458,2,2,,,,,,,,,,,,
458,3,2,2,1,2,2,2,2,2,2,2,,,
458,4,2,,,,,,,,,,,,
458,5,2,,,,,,,,,,,,
458,7,2,,,,,,,,,,,,
458,8,2,,,,,,,,,,,,
458,9,2,2,1,2,2,2,2,2,2,2,,,
459,1,2,,,,,,,,,,,,
459,2,2,,,,,,,,,,,,
459,4,2,,,,,,,,,,,,
459,5,2,,,,,,,,,,,,
459,6,2,2,1,2,2,2,2,2,2,2,,,
459,7,2,,,,,,,,,,,,
459,8,2,,,,,,,,,,,,
460,1,2,,,,,,,,,,,,
460,2,2,,,,,,,,,,,,
460,3,2,2,1,2,2,2,2,2,2,2,,,
460,4,2,,,,,,,,,,,,
460,5,2,,,,,,,,,,,,
460,7,2,,,,,,,,,,,,
460,8,2,,,,,,,,,,,,
460,9,2,2,1,2,2,2,2,2,2,2,,,
461,1,2,,,,,,,,,,,,
461,2,2,,,,,,,,,,,,
461,4,2,,,,,,,,,,,,
461,5,2,,,,,,,,,,,,
461,6,2,2,1,2,2,2,2,2,2,2,,,
461,7,2,,,,,,,,,,,,
461,8,2,,,,,,,,,,,,
462,1,2,,,,,,,,,,,,
462,2,2,,,,,,,,,,,,
462,3,2,2,1,2,2,2,2,2,2,2,,,
462,4,2,,,,,,,,,,,,
462,8,2,,,,,,,,,,,,
462,9,2,2,1,2,2,2,2,2,2,2,,,
463,1,2,,,,,,,,,,,,
463,2,2,,,,,,,,,,,,
463,4,2,,,,,,,,,,,,
463,5,2,,,,,,,,,,,,
463,6,2,2,11,2,2,2,2,2,2,2,,,
463,7,2,,,,,,,,,,,,
463,8,2,,,,,,,,,,,,
464,1,2,,,,,,,,,,,,
464,2,2,,,,,,,,,,,,
464,3,2,2,1,2,2,2,2,2,2,2,,,
464,4,2,,,,,,,,,,,,
464,5,2,,,,,,,,,,,,
464,7,2,,,,,,,,,,,,
464,8,2,,,,,,,,,,,,
464,9,2,2,1,2,2,2,2,2,2,2,,,
465,1,2,,,,,,,,,,,,
465,2,2,,,,,,,,,,,,
465,4,2,,,,,,,,,,,,
465,5,2,,,,,,,,,,,,
465,6,2,2,1,2,2,2,2,2,2,2,,,
465,7,2,,,,,,,,,,,,
465,8,2,,,,,,,,,,,,
466,1,2,,,,,,,,,,,,
466,7,2,,,,,,,,,,,,
466,8,2,,,,,,,,,,,,
466,9,2,2,1,2,2,2,2,2,2,2,,,
467,1,2,,,,,,,,,,,,
467,2,2,,,,,,,,,,,,
467,4,2,,,,,,,,,,,,
467,5,2,,,,,,,,,,,,
467,6,2,2,1,2,2,2,2,2,2,2,,,
467,7,2,,,,,,,,,,,,
467,8,2,,,,,,,,,,,,
468,1,2,,,,,,,,,,,,
468,2,2,,,,,,,,,,,,
468,3,2,2,1,98,2,2,2,2,2,2,,,
468,4,2,,,,,,,,,,,,
468,5,2,,,,,,,,,,,,
468,7,2,,,,,,,,,,,,
468,8,2,,,,,,,,,,,,
468,9,2,2,1,98,98,98,98,98,2,2,,,
469,1,2,,,,,,,,,,,,
469,2,2,,,,,,,,,,,,
469,4,2,,,,,,,,,,,,
469,5,2,,,,,,,,,,,,
469,6,2,2,1,2,2,2,2,2,2,2,,,
469,7,2,,,,,,,,,,,,
469,8,2,,,,,,,,,,,,
470,1,2,,,,,,,,,,,,
470,2,2,,,,,,,,,,,,
470,3,2,2,1,2,2,2,2,2,2,2,,,
470,4,2,,,,,,,,,,,,
470,5,2,,,,,,,,,,,,
470,7,2,,,,,,,,,,,,
470,8,2,,,,,,,,,,,,
470,9,2,2,1,2,2,2,2,2,2,2,,,
471,1,2,,,,,,,,,,,,
471,2,2,,,,,,,,,,,,
471,4,2,,,,,,,,,,,,
471,5,2,,,,,,,,,,,,
471,6,2,2,1,2,2,2,2,2,2,2,,,
471,7,2,,,,,,,,,,,,
471,8,2,,,,,,,,,,,,
472,1,2,,,,,,,,,,,,
472,2,2,,,,,,,,,,,,
472,3,2,2,1,1,1,1,2,2,2,2,,,
472,4,2,,,,,,,,,,,,
472,5,2,,,,,,,,,,,,
472,7,2,,,,,,,,,,,,
472,8,2,,,,,,,,,,,,
472,9,2,2,1,1,1,2,2,2,2,2,,,
473,1,2,,,,,,,,,,,,
473,2,2,,,,,,,,,,,,
473,5,2,,,,,,,,,,,,
473,6,2,2,1,2,2,2,2,2,2,2,,,
473,8,2,,,,,,,,,,,,
474,1,2,,,,,,,,,,,,
474,2,2,,,,,,,,,,,,
474,3,2,,,,,,,,,,,,
474,4,2,,,,,,,,,,,,
474,5,2,,,,,,,,,,,,
474,7,2,,,,,,,,,,,,
474,8,2,,,,,,,,,,,,
474,9,2,2,1,2,2,2,2,2,2,2,,,
475,1,2,,,,,,,,,,,,
475,2,2,,,,,,,,,,,,
475,4,2,,,,,,,,,,,,
475,5,2,,,,,,,,,,,,
475,6,2,2,1,2,2,2,2,2,2,2,,,
475,7,2,,,,,,,,,,,,
475,8,2,,,,,,,,,,,,
476,1,2,,,,,,,,,,,,
476,2,2,,,,,,,,,,,,
476,3,2,2,1,2,2,2,2,2,2,2,,,
476,4,2,,,,,,,,,,,,
476,5,2,,,,,,,,,,,,
476,7,2,,,,,,,,,,,,
476,8,2,,,,,,,,,,,,
476,9,2,2,1,1,1,1,2,2,2,2,,,
477,1,2,,,,,,,,,,,,
477,2,2,,,,,,,,,,,,
477,4,2,,,,,,,,,,,,
477,5,2,,,,,,,,,,,,
477,6,2,2,1,2,2,2,2,2,2,2,,,
477,7,2,,,,,,,,,,,,
477,8,2,,,,,,,,,,,,
478,1,2,,,,,,,,,,,,
478,2,2,,,,,,,,,,,,
478,3,2,2,1,2,2,2,2,2,2,2,,,
478,4,2,,,,,,,,,,,,
478,5,2,,,,,,,,,,,,
478,7,2,,,,,,,,,,,,
478,8,2,,,,,,,,,,,,
478,9,2,2,1,2,2,2,2,2,2,2,,,
479,1,2,,,,,,,,,,,,
479,2,2,,,,,,,,,,,,
479,4,2,,,,,,,,,,,,
479,5,2,,,,,,,,,,,,
479,6,2,2,1,2,2,2,2,2,2,2,,,
479,7,2,,,,,,,,,,,,
479,8,2,,,,,,,,,,,,
480,1,2,,,,,,,,,,,,
480,2,2,,,,,,,,,,,,
480,3,2,2,1,2,2,2,2,2,2,2,,,
480,4,2,,,,,,,,,,,,
480,5,2,,,,,,,,,,,,
480,7,2,,,,,,,,,,,,
480,8,2,,,,,,,,,,,,
480,9,2,2,1,2,2,2,2,2,2,2,,,
481,1,2,,,,,,,,,,,,
481,2,2,,,,,,,,,,,,
481,4,2,,,,,,,,,,,,
481,5,2,,,,,,,,,,,,
481,6,2,2,1,2,2,1,2,2,2,2,,,
481,7,2,,,,,,,,,,,,
481,8,2,,,,,,,,,,,,
482,1,2,,,,,,,,,,,,
482,3,2,2,1,2,2,2,2,2,2,2,,,
482,4,2,,,,,,,,,,,,
482,5,2,,,,,,,,,,,,
482,7,2,,,,,,,,,,,,
482,9,2,2,1,2,2,2,2,2,2,2,,,
483,1,2,,,,,,,,,,,,
483,2,2,,,,,,,,,,,,
483,4,2,,,,,,,,,,,,
483,5,2,,,,,,,,,,,,
483,6,2,2,1,2,2,2,2,2,2,2,,,
483,7,2,,,,,,,,,,,,
483,8,2,,,,,,,,,,,,
484,1,2,,,,,,,,,,,,
484,2,2,,,,,,,,,,,,
484,4,2,,,,,,,,,,,,
484,5,2,,,,,,,,,,,,
484,8,2,,,,,,,,,,,,
484,9,2,2,1,2,2,2,2,2,2,2,,,
485,1,2,,,,,,,,,,,,
485,2,2,,,,,,,,,,,,
485,4,2,,,,,,,,,,,,
485,5,2,,,,,,,,,,,,
485,6,2,2,1,2,2,2,2,2,2,2,,,
485,7,2,,,,,,,,,,,,
485,8,2,,,,,,,,,,,,
486,1,2,,,,,,,,,,,,
486,2,2,,,,,,,,,,,,
486,3,2,2,1,2,2,2,2,2,2,2,,,
486,4,2,,,,,,,,,,,,
486,5,2,,,,,,,,,,,,
486,7,2,,,,,,,,,,,,
486,8,2,,,,,,,,,,,,
486,9,2,2,1,2,2,2,2,2,2,2,,,
487,1,2,,,,,,,,,,,,
487,2,2,,,,,,,,,,,,
487,4,2,,,,,,,,,,,,
487,5,2,,,,,,,,,,,,
487,6,2,2,1,2,2,2,2,2,2,2,,,
487,7,2,,,,,,,,,,,,
487,8,2,,,,,,,,,,,,
488,1,2,,,,,,,,,,,,
488,2,2,,,,,,,,,,,,
488,3,2,2,1,2,2,2,2,2,2,2,,,
488,4,2,,,,,,,,,,,,
488,5,2,,,,,,,,,,,,
488,7,2,,,,,,,,,,,,
488,8,2,,,,,,,,,,,,
488,9,2,2,1,1,1,1,1,1,1,2,,,
489,1,2,,,,,,,,,,,,
489,2,2,,,,,,,,,,,,
489,4,2,,,,,,,,,,,,
489,5,2,,,,,,,,,,,,
489,6,2,2,1,2,2,2,2,2,2,2,,,
489,7,2,,,,,,,,,,,,
489,8,2,,,,,,,,,,,,
490,1,2,,,,,,,,,,,,
490,2,2,,,,,,,,,,,,
490,3,2,2,1,2,2,2,2,2,2,2,,,
490,4,2,,,,,,,,,,,,
490,5,2,,,,,,,,,,,,
490,7,2,,,,,,,,,,,,
490,8,2,,,,,,,,,,,,
490,9,2,2,1,2,2,2,2,2,2,2,,,
491,1,2,,,,,,,,,,,,
491,2,2,,,,,,,,,,,,
491,4,2,,,,,,,,,,,,
491,5,2,,,,,,,,,,,,
491,6,2,2,1,2,2,2,2,2,2,2,,,
491,7,2,,,,,,,,,,,,
491,8,2,,,,,,,,,,,,
492,1,2,,,,,,,,,,,,
492,2,2,,,,,,,,,,,,
492,3,2,2,8,2,2,2,2,2,2,2,,,
492,4,2,,,,,,,,,,,,
492,5,2,,,,,,,,,,,,
492,7,2,,,,,,,,,,,,
492,8,2,,,,,,,,,,,,
492,9,2,2,3,2,2,2,2,2,2,2,,,
493,1,2,,,,,,,,,,,,
493,2,2,,,,,,,,,,,,
493,4,2,,,,,,,,,,,,
493,5,2,,,,,,,,,,,,
493,6,2,2,1,2,2,2,2,2,2,2,,,
493,7,2,,,,,,,,,,,,
493,8,2,,,,,,,,,,,,
494,1,2,,,,,,,,,,,,
494,2,2,,,,,,,,,,,,
494,3,2,2,1,1,1,1,2,1,1,2,,,
494,4,2,,,,,,,,,,,,
494,5,2,,,,,,,,,,,,
494,7,2,,,,,,,,,,,,
494,8,2,,,,,,,,,,,,
494,9,2,2,1,2,2,2,2,2,2,2,,,
495,1,2,,,,,,,,,,,,
495,2,2,,,,,,,,,,,,
495,4,2,,,,,,,,,,,,
495,5,2,,,,,,,,,,,,
495,6,2,2,1,2,2,2,2,2,2,2,,,
495,7,2,,,,,,,,,,,,
495,8,2,,,,,,,,,,,,
496,1,2,2,1,2,2,2,2,2,2,2,,,
496,3,2,2,1,2,2,2,2,2,2,2,,,
496,5,2,2,1,2,2,2,2,2,2,2,,,
496,7,2,2,1,2,2,2,2,2,2,2,,,
496,9,2,2,1,2,2,2,2,2,2,2,,,
497,2,2,2,1,2,2,2,2,2,2,2,,,
497,4,2,2,1,2,2,2,2,2,2,2,,,
497,6,2,2,1,2,2,2,2,2,2,2,,,
497,8,2,2,1,2,2,2,2,2,2,2,,,
498,1,2,2,1,1,2,2,2,2,2,2,,,
498,3,2,2,1,1,1,1,2,1,2,2,,,
498,5,2,2,1,2,2,2,2,2,2,2,,,
498,7,2,,,,,,,,,,,,
498,9,2,2,1,1,2,2,2,2,2,2,,,
499,2,2,2,1,2,2,2,2,2,2,2,,,
499,4,2,2,1,2,2,2,2,2,2,2,,,
499,6,2,2,2,1,1,1,2,2,2,2,,,
499,8,2,2,1,1,1,1,2,1,2,2,,,
500,1,2,2,1,1,1,1,1,1,2,2,,,
500,3,2,2,1,2,2,2,2,2,2,2,,,
500,5,2,2,1,1,2,2,2,2,2,2,,,
500,7,2,2,1,2,2,2,2,2,2,2,,,
500,9,2,2,1,1,1,1,2,1,2,2,,,
501,2,2,2,1,1,2,2,2,2,2,2,,,
501,4,2,2,1,1,2,2,2,2,2,2,,,
501,6,2,2,1,1,2,2,2,2,2,2,,,
501,8,2,2,1,1,2,2,2,2,2,2,,,
502,1,2,2,1,1,2,2,2,2,2,2,,,
502,3,2,2,1,1,2,2,2,2,2,2,,,
502,5,2,2,1,1,2,2,2,2,2,2,,,
502,7,2,2,1,1,1,2,2,2,2,2,,,
502,9,2,2,1,1,2,2,2,2,2,2,,,
503,2,2,2,1,1,2,2,2,2,2,2,,,
503,4,2,2,1,1,2,2,2,2,2,2,,,
503,6,2,2,1,1,2,2,2,2,2,2,,,
503,8,2,2,1,1,2,2,2,2,2,2,,,
504,1,2,2,1,1,2,2,2,2,2,2,,,
504,3,2,2,1,1,2,1,2,1,2,2,,,
504,5,2,2,1,1,2,2,2,2,2,2,,,
504,7,2,2,1,1,2,2,2,2,2,2,,,
504,9,2,2,1,1,1,1,2,1,2,2,,,
505,2,2,2,1,1,2,2,2,2,2,2,,,
505,4,2,2,1,1,2,2,2,2,2,2,,,
505,6,2,2,1,1,2,2,2,2,2,2,,,
505,8,2,2,3,1,2,2,2,2,2,2,,,
506,1,2,2,1,1,2,2,2,2,2,2,,,
506,3,2,2,1,1,2,2,2,2,2,2,,,
506,5,2,2,1,1,2,2,2,2,2,2,,,
