"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q06","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q24","s0q25","s0q26","s0q27","s0q28","s9aq00","s9bq13","s11bq00"
17,4,1,1,1,11,1121,2,20,1,1.79769313486232e+308,11,15,15,9,10,2017,14,16,9,10,2017,14,50,9,10,2017,1,1,1,4,5,1.79769313486232e+308,1.79769313486232e+308,1
17,5,1,1,1,11,1121,2,20,1,1.79769313486232e+308,11,15,15,9,10,2017,14,51,10,10,2017,9,54,9,10,2017,1,1,2,5,21,1.79769313486232e+308,1.79769313486232e+308,1
17,6,1,2,1,11,1121,2,20,1,1.79769313486232e+308,11,15,15,10,10,2017,9,54,10,10,2017,10,47,10,10,2017,1,1,1,6,5,1,1,1
17,7,1,1,1,11,1121,2,20,1,1.79769313486232e+308,11,15,15,10,10,2017,10,48,10,10,2017,13,32,10,10,2017,1,1,2,7,22,1.79769313486232e+308,1.79769313486232e+308,1
17,8,1,1,1,11,1121,2,20,1,1.79769313486232e+308,11,15,15,10,10,2017,13,33,10,10,2017,14,2,10,10,2017,1,1,1,8,6,1.79769313486232e+308,1.79769313486232e+308,1
17,9,1,2,1,11,1121,2,20,1,1.79769313486232e+308,11,15,15,10,10,2017,14,2,11,10,2017,10,35,10,10,2017,1,1,1,9,5,2,1,1
18,1,1,1,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,10,10,2017,11,5,10,10,2017,12,32,10,10,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
18,2,1,1,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,10,10,2017,15,29,10,10,2017,17,3,10,10,2017,1,1,1,1,14,1.79769313486232e+308,1.79769313486232e+308,1
18,3,1,2,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,10,10,2017,18,18,10,10,2017,19,57,10,10,2017,1,1,1,1,5,2,2,1
18,4,1,1,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,11,10,2017,9,23,11,10,2017,9,54,11,10,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
18,5,1,1,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,11,10,2017,9,55,11,10,2017,10,39,11,10,2017,1,1,1,1,11,1.79769313486232e+308,1.79769313486232e+308,1
18,6,1,2,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,11,10,2017,10,40,11,10,2017,11,19,11,10,2017,1,1,1,1,6,2,2,1
18,7,1,1,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,11,10,2017,17,22,11,10,2017,18,14,11,10,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
18,8,1,1,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,11,10,2017,18,15,11,10,2017,18,49,11,10,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
18,9,1,2,1,11,1123,2,20,1,1.79769313486232e+308,11,17,17,11,10,2017,19,8,11,10,2017,20,18,11,10,2017,1,1,1,1,5,2,2,1
19,1,1,1,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,7,10,2017,15,29,8,10,2017,8,25,7,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
19,2,1,1,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,2,10,2017,14,47,2,10,2017,16,36,2,10,2017,1,1,1,1,8,1.79769313486232e+308,1.79769313486232e+308,1
19,3,1,2,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,2,10,2017,17,21,3,10,2017,10,30,2,10,2017,1,1,1,1,10,2,2,1
19,4,1,1,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,3,10,2017,15,25,17,10,2017,16,30,3,10,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
19,5,1,1,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,4,10,2017,6,53,4,10,2017,12,32,4,10,2017,2,1,2,1,23,1.79769313486232e+308,1.79769313486232e+308,1
19,6,1,2,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,5,10,2017,8,52,17,10,2017,16,44,5,10,2017,1,1,2,1,22,2,2,1
19,7,1,1,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,6,10,2017,11,19,6,10,2017,13,30,6,10,2017,1,1,2,1,20,1.79769313486232e+308,1.79769313486232e+308,1
19,8,1,1,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,1,10,2017,17,56,2,10,2017,13,2,1,10,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
19,9,1,2,1,11,1119,2,8,1,1.79769313486232e+308,21,24,24,6,10,2017,17,8,6,10,2017,19,24,6,10,2017,1,1,2,1,12,2,2,1
20,1,1,1,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,17,10,2017,15,54,18,10,2017,18,4,17,10,2017,1,1,1,1,4,1.79769313486232e+308,1.79769313486232e+308,1
20,3,1,2,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,28,10,2017,10,58,28,10,2017,20,3,28,10,2017,1,1,1,1,23,2,2,1
20,4,1,1,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,21,10,2017,19,32,25,10,2017,21,13,21,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
20,5,1,1,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,25,10,2017,22,19,26,10,2017,11,44,25,10,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
20,6,1,2,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,28,10,2017,20,3,28,10,2017,23,19,28,10,2017,1,1,1,1,12,2,2,1
20,7,1,1,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,26,10,2017,11,45,26,10,2017,13,4,26,10,2017,1,1,1,1,4,1.79769313486232e+308,1.79769313486232e+308,1
20,8,1,1,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,26,10,2017,13,5,28,10,2017,10,57,26,10,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,1
20,9,1,2,1,11,1124,2,12,1,1.79769313486232e+308,21,24,24,28,10,2017,23,19,29,10,2017,7,51,28,10,2017,1,1,1,1,3,2,2,1
21,1,1,1,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,20,9,2017,12,4,21,9,2017,13,54,20,9,2017,1,1,1,1,14,1.79769313486232e+308,1.79769313486232e+308,1
21,2,1,1,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,21,9,2017,13,55,22,9,2017,11,8,21,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
21,3,1,2,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,22,9,2017,11,10,26,9,2017,12,19,22,9,2017,1,1,2,1,32,2,2,1
21,4,1,1,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,26,9,2017,12,19,27,9,2017,10,54,26,9,2017,1,1,2,1,17,1.79769313486232e+308,1.79769313486232e+308,1
21,5,1,1,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,27,9,2017,10,55,14,10,2017,11,26,27,9,2017,1,1,2,1,6,1.79769313486232e+308,1.79769313486232e+308,1
21,6,1,2,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,28,9,2017,10,18,28,9,2017,12,29,28,9,2017,1,1,1,1,6,2,2,1
21,7,1,1,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,28,9,2017,12,30,28,9,2017,15,22,28,9,2017,1,1,2,1,18,1.79769313486232e+308,1.79769313486232e+308,1
21,8,1,1,1,11,1119,2,27,1,1.79769313486232e+308,21,24,24,29,9,2017,8,1,14,10,2017,11,27,29,9,2017,1,1,2,1,19,1.79769313486232e+308,1.79769313486232e+308,1
22,1,1,1,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,10,10,2017,17,30,10,10,2017,21,37,10,10,2017,1,1,1,1,9,1.79769313486232e+308,1.79769313486232e+308,1
22,2,1,1,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,10,10,2017,21,38,10,10,2017,22,40,10,10,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,2
22,3,1,2,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,11,10,2017,11,19,11,10,2017,21,18,11,10,2017,1,1,1,1,5,2,2,1
22,4,1,1,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,12,10,2017,9,58,12,10,2017,10,51,12,10,2017,1,1,1,1,11,1.79769313486232e+308,1.79769313486232e+308,1
22,5,1,1,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,12,10,2017,10,51,12,10,2017,13,28,12,10,2017,1,1,2,1,36,1.79769313486232e+308,1.79769313486232e+308,1
22,6,1,2,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,12,10,2017,13,29,12,10,2017,21,28,12,10,2017,1,1,1,1,13,2,2,1
22,7,1,1,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,12,10,2017,22,1,13,10,2017,9,7,12,10,2017,1,1,1,1,11,1.79769313486232e+308,1.79769313486232e+308,1
22,8,1,1,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,15,10,2017,13,36,15,10,2017,15,18,15,10,2017,1,1,1,1,16,1.79769313486232e+308,1.79769313486232e+308,1
22,9,1,2,1,11,1119,2,63,1,1.79769313486232e+308,11,14,14,15,10,2017,18,12,16,10,2017,11,34,15,10,2017,1,1,1,1,17,2,2,1
23,1,1,1,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,29,8,2017,10,14,10,10,2017,22,39,29,8,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
23,2,1,1,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,10,10,2017,22,39,11,10,2017,22,15,10,10,2017,1,1,1,2,6,1.79769313486232e+308,1.79769313486232e+308,1
23,3,1,2,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,27,8,2017,11,33,25,9,2017,18,35,27,8,2017,1,1,1,1,5,2,2,1
23,4,1,1,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,11,10,2017,22,15,12,10,2017,15,49,11,10,2017,1,1,1,4,7,1.79769313486232e+308,1.79769313486232e+308,2
23,5,1,1,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,12,10,2017,15,49,13,10,2017,23,2,12,10,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
23,6,1,2,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,25,9,2017,18,36,2,10,2017,10,41,25,9,2017,1,1,1,1,11,2,2,1
23,7,1,1,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,13,10,2017,23,2,14,10,2017,10,54,13,10,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
23,9,1,2,1,11,1120,2,87,1,1.79769313486232e+308,11,14,14,2,10,2017,10,41,6,10,2017,10,18,2,10,2017,1,1,1,1,21,2,2,1
25,1,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,23,9,2017,8,25,28,9,2017,9,49,23,9,2017,1,1,1,1,15,1,2,2
25,2,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,23,9,2017,8,43,25,9,2017,0,45,23,9,2017,1,7,1,1,9,2,2,2
25,3,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,25,9,2017,0,46,26,9,2017,3,45,25,9,2017,1,1,1,1,7,2,2,2
25,4,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,28,9,2017,10,5,1,10,2017,22,7,28,9,2017,1,1,1,1,5,2,2,2
25,5,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,1,10,2017,22,8,4,10,2017,4,20,1,10,2017,1,1,1,1,14,2,2,2
25,6,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,3,10,2017,3,34,3,10,2017,12,52,3,10,2017,1,1,1,1,8,1,2,2
25,7,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,4,10,2017,4,27,5,10,2017,15,11,4,10,2017,1,1,1,1,21,1,2,2
25,8,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,6,10,2017,7,19,6,10,2017,8,7,6,10,2017,1,1,1,1,3,1,2,2
25,9,1,2,1,11,1101,3,1,1,1.79769313486232e+308,21,26,26,6,10,2017,8,7,9,10,2017,21,57,6,10,2017,1,1,1,1,48,1,2,2
26,1,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,5,10,2017,3,44,5,10,2017,4,25,5,10,2017,1,1,1,1,4,1,2,2
26,2,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,6,10,2017,2,33,6,10,2017,3,25,6,10,2017,1,1,1,1,8,2,2,2
26,3,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,6,10,2017,9,59,6,10,2017,11,14,6,10,2017,1,1,1,1,9,1,2,2
26,4,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,6,10,2017,11,15,6,10,2017,11,44,6,10,2017,1,1,1,1,6,2,2,2
26,5,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,6,10,2017,11,45,7,10,2017,2,3,6,10,2017,1,1,1,1,10,2,2,2
26,6,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,7,10,2017,2,3,7,10,2017,3,14,7,10,2017,1,1,1,1,10,2,2,2
26,7,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,7,10,2017,3,15,7,10,2017,5,7,7,10,2017,1,1,1,1,22,2,2,2
26,8,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,7,10,2017,5,7,7,10,2017,5,51,7,10,2017,1,1,1,1,9,2,2,2
26,9,1,2,1,11,1101,3,5,1,1.79769313486232e+308,11,12,12,7,10,2017,5,52,7,10,2017,12,5,7,10,2017,1,1,1,1,8,1,2,2
27,1,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,16,9,2017,23,34,18,9,2017,23,30,16,9,2017,1,1,1,1,7,2,2,2
27,2,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,18,9,2017,21,42,19,9,2017,7,26,18,9,2017,1,1,1,1,22,2,2,2
27,3,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,19,9,2017,7,30,26,9,2017,4,56,19,9,2017,1,1,1,1,8,2,2,2
27,4,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,26,9,2017,4,59,26,9,2017,10,22,26,9,2017,1,1,1,1,9,2,2,2
27,5,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,26,9,2017,10,23,28,9,2017,2,50,26,9,2017,1,1,1,1,12,2,2,2
27,6,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,28,9,2017,2,50,28,9,2017,6,55,28,9,2017,1,1,1,1,4,2,2,2
27,7,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,28,9,2017,6,56,30,9,2017,3,24,28,9,2017,1,1,1,1,5,1,2,2
27,8,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,30,9,2017,3,24,30,9,2017,9,5,30,9,2017,1,1,1,1,10,2,2,2
27,9,1,2,1,11,1101,3,6,1,1.79769313486232e+308,11,12,12,30,9,2017,9,5,1,10,2017,0,0,30,9,2017,1,1,1,1,13,2,2,2
28,1,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,2,10,2017,20,15,2,10,2017,20,48,2,10,2017,1,1,1,1,2,2,2,2
28,2,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,2,10,2017,20,48,2,10,2017,21,28,2,10,2017,1,1,1,1,4,2,1,2
28,3,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,2,10,2017,21,28,3,10,2017,14,6,2,10,2017,1,1,1,1,12,2,2,2
28,4,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,3,10,2017,14,6,3,10,2017,14,58,3,10,2017,1,1,1,1,15,2,2,2
28,5,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,3,10,2017,14,58,3,10,2017,15,52,3,10,2017,1,1,1,1,14,1,1,2
28,6,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,3,10,2017,17,4,3,10,2017,17,52,3,10,2017,1,1,1,1,6,2,2,2
28,7,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,3,10,2017,17,52,3,10,2017,18,47,3,10,2017,1,1,1,1,8,1,1,2
28,8,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,3,10,2017,18,48,3,10,2017,20,0,3,10,2017,1,1,1,1,7,2,1,2
28,9,1,2,1,11,1101,3,7,1,1.79769313486232e+308,11,13,13,3,10,2017,20,0,3,10,2017,20,29,3,10,2017,1,1,1,1,5,2,2,2
29,1,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,20,9,2017,17,39,20,9,2017,18,46,20,9,2017,1,1,1,1,3,2,2,2
29,2,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,20,9,2017,21,17,21,9,2017,0,9,20,9,2017,1,1,1,1,13,2,1,2
29,3,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,11,13,21,9,2017,0,9,21,9,2017,13,11,21,9,2017,1,1,1,1,4,1,2,2
29,4,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,21,9,2017,17,46,21,9,2017,18,48,21,9,2017,1,1,1,1,3,2,2,2
29,5,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,21,9,2017,18,49,22,9,2017,10,53,21,9,2017,1,1,1,1,10,2,1,2
29,6,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,22,9,2017,14,47,22,9,2017,16,11,22,9,2017,1,1,2,1,17,2,1,2
29,7,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,22,9,2017,16,11,22,9,2017,17,31,22,9,2017,1,1,1,1,5,2,1,2
29,8,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,22,9,2017,17,32,22,9,2017,18,15,22,9,2017,1,1,1,1,4,1,2,2
29,9,1,2,1,11,1101,3,10,1,1.79769313486232e+308,11,13,13,22,9,2017,18,15,22,9,2017,19,27,22,9,2017,1,1,1,1,5,2,2,2
30,1,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,15,9,2017,10,29,15,9,2017,11,51,15,9,2017,1,1,1,1,3,1,2,2
30,2,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,15,9,2017,11,52,15,9,2017,18,53,15,9,2017,1,1,1,1,13,1,2,2
30,3,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,15,9,2017,18,54,16,9,2017,23,15,15,9,2017,1,1,2,1,30,2,2,2
30,4,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,16,9,2017,23,15,17,9,2017,16,8,16,9,2017,1,1,2,1,30,1,2,2
30,5,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,17,9,2017,16,9,17,9,2017,22,53,17,9,2017,1,1,1,1,7,2,1,2
30,6,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,17,9,2017,22,54,18,9,2017,11,12,17,9,2017,1,1,2,1,18,1,1,2
30,7,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,18,9,2017,11,12,18,9,2017,16,42,18,9,2017,1,1,2,1,27,1,2,1
30,8,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,18,9,2017,16,42,19,9,2017,2,6,18,9,2017,1,1,2,1,20,1,1,2
30,9,1,2,1,11,1101,3,15,1,1.79769313486232e+308,11,13,13,19,9,2017,2,6,19,9,2017,3,2,19,9,2017,1,1,1,1,5,2,1,2
31,1,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,16,9,2017,10,11,16,9,2017,13,27,16,9,2017,1,1,1,1,13,1,2,2
31,2,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,16,9,2017,13,41,16,9,2017,15,11,16,9,2017,1,1,1,1,3,1,2,2
31,3,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,19,9,2017,12,44,19,9,2017,16,21,19,9,2017,1,1,1,1,12,2,2,1
31,4,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,24,9,2017,17,42,24,9,2017,19,59,24,9,2017,1,1,1,1,19,2,1,1
31,5,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,20,9,2017,9,37,20,9,2017,11,13,20,9,2017,1,1,1,1,5,2,2,1
31,6,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,19,9,2017,11,2,19,9,2017,12,37,19,9,2017,1,1,1,1,6,1,2,2
31,7,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,20,9,2017,11,22,20,9,2017,13,7,20,9,2017,1,1,1,1,13,2,2,2
31,8,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,19,9,2017,8,56,19,9,2017,9,34,19,9,2017,1,1,1,1,2,2,2,2
31,9,1,2,1,11,1101,3,19,1,1.79769313486232e+308,21,25,25,19,9,2017,9,40,19,9,2017,10,46,19,9,2017,1,1,1,1,2,2,1,2
32,1,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,18,9,2017,16,50,5,10,2017,22,21,18,9,2017,1,1,1,3,2,2,2,2
32,2,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,3,10,2017,20,32,10,10,2017,11,44,3,10,2017,1,1,1,14,5,2,1,2
32,3,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,3,10,2017,22,55,10,10,2017,22,32,3,10,2017,1,1,1,4,17,1,2,2
32,4,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,3,10,2017,23,55,11,10,2017,19,31,3,10,2017,1,1,1,4,15,2,2,2
32,5,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,4,10,2017,0,23,4,10,2017,1,16,4,10,2017,1,1,1,5,17,2,2,2
32,6,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,13,10,2017,17,53,13,10,2017,18,40,13,10,2017,1,1,1,1,5,2,2,2
32,7,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,13,10,2017,18,40,13,10,2017,20,22,13,10,2017,1,1,1,2,8,2,2,2
32,8,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,13,10,2017,20,22,13,10,2017,21,24,13,10,2017,1,1,1,3,4,2,1,2
32,9,1,2,1,11,1101,3,21,1,1.79769313486232e+308,11,16,16,13,10,2017,21,25,13,10,2017,22,8,13,10,2017,1,1,1,4,7,2,2,2
33,1,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,25,9,2017,17,37,7,10,2017,13,24,25,9,2017,1,1,1,1,11,2,2,2
33,2,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,11,16,7,10,2017,13,25,7,10,2017,19,39,7,10,2017,1,1,1,2,7,2,2,2
33,3,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,7,10,2017,19,39,7,10,2017,20,29,7,10,2017,1,1,1,3,6,2,2,2
33,4,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,7,10,2017,20,30,7,10,2017,21,22,7,10,2017,1,1,1,2,8,2,2,2
33,5,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,7,10,2017,21,22,7,10,2017,23,36,7,10,2017,1,1,1,4,8,1,2,2
33,6,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,7,10,2017,23,38,8,10,2017,1,52,7,10,2017,1,1,1,1,14,2,2,2
33,7,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,8,10,2017,1,53,8,10,2017,11,45,8,10,2017,1,1,1,1,15,2,2,2
33,8,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,8,10,2017,2,29,8,10,2017,15,20,8,10,2017,1,1,2,5,23,2,2,2
33,9,1,2,1,11,1101,3,25,1,1.79769313486232e+308,11,16,16,8,10,2017,15,21,8,10,2017,15,57,8,10,2017,1,1,1,7,5,2,2,2
35,1,1,1,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,19,49,26,8,2017,20,22,26,8,2017,1,1,1,1,3,1.79769313486232e+308,1.79769313486232e+308,1
35,2,1,1,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,9,48,26,8,2017,11,25,26,8,2017,1,1,2,6,8,1.79769313486232e+308,1.79769313486232e+308,1
35,3,1,2,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,14,41,26,8,2017,16,1,26,8,2017,1,1,3,3,5,1,2,1
35,4,1,1,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,16,10,26,8,2017,16,47,26,8,2017,1,1,1,1,3,1.79769313486232e+308,1.79769313486232e+308,1
35,5,1,1,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,0,9,26,8,2017,2,32,26,8,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
35,6,1,2,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,25,8,2017,21,31,25,8,2017,23,25,25,8,2017,1,1,1,1,4,1,1,1
35,7,1,1,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,20,28,26,8,2017,21,8,26,8,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
35,8,1,1,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,18,50,26,8,2017,19,30,26,8,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
35,9,1,2,1,12,1201,2,6,1,1.79769313486232e+308,31,32,32,26,8,2017,11,45,26,8,2017,14,18,26,8,2017,1,1,9,9,14,1,1,1
36,1,1,1,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,27,8,2017,12,43,27,8,2017,13,39,27,8,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
36,2,1,1,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,27,8,2017,13,45,27,8,2017,15,55,27,8,2017,2,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
36,3,1,2,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,27,8,2017,16,35,27,8,2017,17,42,27,8,2017,1,1,1,1,4,1,2,1
36,4,1,1,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,27,8,2017,17,44,27,8,2017,19,8,27,8,2017,2,1,4,4,20,1.79769313486232e+308,1.79769313486232e+308,1
36,5,1,1,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,28,8,2017,8,7,28,8,2017,9,57,28,8,2017,1,1,1,1,20,1.79769313486232e+308,1.79769313486232e+308,1
36,6,1,2,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,28,8,2017,11,29,28,8,2017,12,55,28,8,2017,1,1,1,1,11,1,1,1
36,7,1,1,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,28,8,2017,10,6,28,8,2017,11,0,28,8,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,1
36,8,1,1,1,12,1201,2,9,1,1.79769313486232e+308,31,32,32,27,8,2017,11,26,27,8,2017,12,2,27,8,2017,2,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
