"grappe","exploitation","passage","s11a1q01","s11a1q02","s11a1q03a","s11a1q03d","s11a1q04","s11a1q05","s11a1q06"
573,8,1,1,1,1,1,1,1,1
573,9,1,1,2,1,1,1,1,1
574,1,1,1,8,1,1,1,1,1
574,2,1,1,1,1,1,1,1,1
574,3,1,1,2,1,1,1,1,1
574,4,1,1,1,1,1,1,1,1
574,5,1,1,1,1,1,1,1,1
574,6,1,1,1,1,1,1,1,1
574,7,1,1,1,1,1,1,1,1
574,8,1,1,2,1,1,1,1,1
574,9,1,1,1,1,1,1,1,1
575,1,1,1,1,1,1,1,1,1
575,2,1,1,7,1,1,1,1,1
575,3,1,1,1,1,1,1,1,1
575,4,1,1,1,1,1,1,1,1
575,5,1,1,1,1,1,1,1,1
575,6,1,1,1,1,1,1,1,1
575,7,1,1,8,1,1,1,1,1
575,8,1,1,1,1,1,1,1,1
575,9,1,1,1,1,1,1,1,1
576,1,1,1,1,1,1,1,2,1
576,2,1,1,1,1,1,1,2,1
576,3,1,1,1,1,1,1,2,1
576,4,1,1,1,1,1,1,2,1
576,5,1,1,1,1,1,1,2,1
576,6,1,1,2,2,2,1,2,1
576,7,1,1,1,1,1,1,2,1
576,8,1,1,4,4,1,1,2,1
576,9,1,1,1,1,1,1,2,1
577,1,1,1,1,1,1,1,2,1
577,2,1,1,1,1,1,1,2,1
577,3,1,1,1,1,1,1,2,1
577,4,1,1,1,1,1,1,2,1
577,5,1,1,1,1,1,1,2,1
577,6,1,1,1,1,1,1,2,1
577,7,1,1,1,1,1,1,2,1
577,8,1,1,1,1,1,1,2,1
577,9,1,1,1,1,1,1,2,1
578,1,1,1,1,1,1,1,2,1
578,2,1,1,1,1,1,1,2,1
578,3,1,1,1,1,1,1,2,1
578,5,1,1,1,1,1,1,2,1
578,6,1,1,1,1,1,1,2,1
578,7,1,1,1,1,1,1,2,2
578,8,1,1,1,1,1,1,2,1
579,1,1,2,1,1,1,1,1,1
579,2,1,1,1,1,1,1,2,1
579,3,1,1,1,1,1,1,2,1
579,4,1,1,2,1,1,1,2,1
579,6,1,1,1,1,1,1,2,1
579,7,1,1,2,2,1,1,2,1
579,8,1,1,1,1,1,1,2,1
579,9,1,1,20,1,1,1,2,1
580,1,1,1,1,1,1,1,1,1
580,3,1,1,1,1,1,1,1,1
580,4,1,1,1,1,1,1,1,1
580,5,1,1,1,1,1,1,1,1
580,6,1,1,1,1,1,1,1,1
580,7,1,1,1,1,1,1,1,1
580,8,1,1,1,1,1,1,1,1
580,9,1,1,1,1,1,1,1,1
581,1,1,1,1,1,1,1,1,1
581,2,1,1,1,1,1,1,1,1
581,3,1,1,1,1,1,1,2,1
581,4,1,1,1,1,1,1,1,1
581,5,1,1,1,1,1,1,2,1
581,6,1,1,10,3,1,1,2,1
581,7,1,1,1,1,1,1,2,1
581,8,1,1,1,1,1,1,2,1
581,9,1,1,9,1,2,1,1,1
582,1,1,1,2,1,1,1,2,1
582,4,1,1,1,1,1,1,2,1
582,5,1,1,2,1,1,1,2,1
582,7,1,1,1,1,1,1,2,1
582,8,1,1,1,1,1,1,2,1
582,9,1,1,8,1,1,1,2,1
583,1,1,1,1,1,1,1,1,1
583,2,1,1,1,1,1,1,1,1
583,3,1,1,1,1,1,1,1,1
583,4,1,2,10,1,1,1,1,1
583,5,1,1,1,1,1,1,1,1
583,6,1,1,1,1,1,1,1,1
583,7,1,3,1,1,1,1,1,1
583,8,1,1,1,1,1,1,1,1
583,9,1,1,1,1,1,1,1,1
584,1,1,1,1,1,1,1,2,1
584,2,1,1,13,1,1,1,2,1
584,3,1,1,1,1,1,1,2,1
584,4,1,1,1,1,1,1,2,1
584,6,1,1,1,1,1,1,2,1
584,7,1,1,1,1,1,1,1,1
584,8,1,1,1,1,1,1,2,1
584,9,1,1,1,1,1,1,2,1
585,1,1,1,1,1,1,1,1,1
585,2,1,1,1,1,1,1,1,1
585,3,1,1,1,1,1,1,1,1
585,4,1,1,6,1,1,1,1,1
585,5,1,1,1,1,1,1,1,1
585,6,1,1,1,1,1,1,1,1
585,7,1,1,1,1,1,1,1,1
585,8,1,1,1,1,1,1,1,1
585,9,1,1,1,1,1,1,1,1
586,1,1,1,1,1,1,1,1,1
586,2,1,1,1,1,1,1,1,1
586,3,1,1,1,1,1,1,1,1
586,4,1,1,1,1,1,1,1,1
586,5,1,1,1,1,1,1,1,1
586,6,1,1,1,1,1,1,1,1
586,7,1,1,1,1,1,1,1,1
586,8,1,1,1,1,1,1,1,1
586,9,1,1,1,1,1,1,1,1
588,1,1,1,1,1,1,2,1,1
588,2,1,1,1,1,1,2,2,1
588,3,1,1,1,1,1,1,2,1
588,4,1,2,1,1,1,1,2,1
588,5,1,2,1,1,1,1,2,1
588,6,1,1,1,1,1,2,2,1
588,7,1,1,1,1,1,2,1,1
588,8,1,1,1,1,1,2,2,1
588,9,1,1,2,5,1,1,2,1
589,1,1,1,1,1,1,2,2,1
589,5,1,1,4,4,1,1,2,1
589,6,1,1,6,1,1,1,2,1
589,7,1,1,1,1,1,2,1,1
589,8,1,1,1,1,1,2,1,1
590,1,1,1,1,1,1,1,2,1
590,2,1,1,1,1,1,1,2,1
590,3,1,1,1,1,1,1,2,1
590,4,1,1,1,1,1,1,2,1
590,5,1,1,1,1,2,1,2,1
590,6,1,1,1,1,1,1,2,1
590,7,1,1,1,1,1,1,2,1
590,8,1,1,1,1,1,1,2,1
590,9,1,1,1,1,1,1,2,1
591,1,1,1,1,1,1,1,2,1
591,2,1,1,1,1,1,1,2,1
591,3,1,1,1,1,1,1,2,1
591,4,1,1,1,1,1,1,2,1
591,5,1,1,1,1,1,1,2,1
591,6,1,1,1,1,1,1,2,1
591,7,1,1,1,1,1,1,2,1
591,8,1,1,1,1,1,1,2,1
591,9,1,1,1,1,1,1,2,1
592,1,1,1,1,1,1,1,2,1
592,2,1,1,1,1,1,1,2,1
592,3,1,1,1,1,1,1,2,1
592,4,1,1,1,1,1,1,2,1
592,5,1,1,1,1,1,1,2,1
592,6,1,1,1,1,1,1,2,1
592,7,1,1,1,1,1,1,2,1
592,8,1,1,1,1,1,1,2,1
592,9,1,1,1,1,1,1,2,1
593,1,1,1,1,1,1,1,2,1
593,2,1,1,1,1,1,1,2,1
593,3,1,1,1,1,1,1,2,1
593,4,1,1,1,1,1,1,2,1
593,5,1,1,1,1,1,1,2,1
593,6,1,1,1,1,1,1,2,1
593,7,1,1,1,1,1,1,2,1
593,8,1,1,1,1,1,1,2,1
593,9,1,1,1,1,1,1,2,1
594,1,1,2,1,1,1,1,2,1
594,2,1,1,2,1,1,1,2,1
594,3,1,1,1,1,1,1,2,1
594,4,1,1,1,1,1,1,2,1
594,5,1,1,2,1,1,1,2,1
594,6,1,1,1,1,1,1,2,1
594,7,1,2,1,1,1,1,2,1
594,8,1,1,1,1,1,1,2,1
594,9,1,1,1,1,1,1,2,1
595,1,1,1,1,1,1,1,2,1
595,2,1,1,1,1,1,1,2,1
595,3,1,2,1,1,1,1,2,1
595,4,1,3,1,1,1,1,2,1
595,5,1,1,1,1,1,1,2,1
595,6,1,2,1,1,1,1,2,1
595,7,1,4,1,1,1,1,2,1
595,8,1,3,1,1,1,1,2,1
595,9,1,1,1,1,1,1,2,1
596,1,1,2,1,1,1,1,2,1
596,2,1,2,1,1,1,1,2,1
596,3,1,3,1,1,1,1,2,1
596,4,1,3,1,1,1,1,2,1
596,5,1,1,1,1,1,1,2,1
596,6,1,3,1,1,1,1,2,1
596,7,1,2,1,1,1,1,2,1
596,8,1,2,1,1,1,1,2,1
596,9,1,4,1,1,1,1,2,1
597,1,1,3,9,1,1,1,2,1
597,2,1,4,1,1,1,1,2,1
597,3,1,3,1,1,1,1,2,1
597,4,1,1,1,3,1,1,2,1
597,5,1,1,1,1,1,1,2,1
597,6,1,2,1,1,1,1,2,1
597,7,1,2,1,1,1,1,2,1
597,8,1,2,12,1,1,1,2,1
597,9,1,2,7,1,1,2,2,1
598,1,1,6,1,1,1,1,2,1
598,2,1,1,1,1,1,1,2,1
598,3,1,1,1,1,1,1,2,1
598,4,1,2,1,1,1,1,2,1
598,5,1,1,1,1,1,1,2,1
598,6,1,1,1,1,1,1,2,1
598,7,1,4,1,1,1,1,2,1
598,8,1,3,1,1,1,1,2,1
598,9,1,2,1,1,1,1,2,1
599,1,1,1,1,1,1,1,2,1
599,2,1,2,1,1,1,1,2,1
599,3,1,2,1,1,1,1,2,1
599,4,1,2,1,1,1,1,2,1
599,5,1,2,1,1,1,1,2,1
599,6,1,2,1,1,1,1,2,1
599,7,1,2,1,1,1,1,2,1
599,8,1,2,1,1,1,1,2,1
599,9,1,1,1,1,1,1,2,1
600,1,1,2,1,1,1,1,2,1
600,2,1,1,3,1,1,1,2,1
600,3,1,2,1,1,1,1,2,1
600,4,1,1,3,1,1,1,2,1
600,5,1,1,1,1,1,1,2,1
600,6,1,2,4,1,1,1,2,1
600,7,1,1,1,1,1,1,2,1
600,8,1,1,1,1,1,1,2,1
600,9,1,1,1,1,1,1,2,1
601,1,1,3,1,1,1,1,2,1
601,2,1,2,1,1,1,1,2,1
601,3,1,1,1,1,1,1,2,1
601,4,1,1,1,1,1,1,2,1
