"grappe","exploitation","passage","s9q00","s9q01","s9q02a","s9q02d","s9q02e","s9q02f","s9q03","s9q04","s9q05","s9q06","s9q07","s9q08","s9q09","s9q10","s9q11","s9q12a","s9q12b"
330,9,1,2,1,1,1,35,1.79769313486232e+308,4,1,22,1,1,4,3,1,2,150000,5
339,3,1,2,2,2,1,52,1.79769313486232e+308,4,1,40,1,1,20,2,1,3,200000,4
345,7,1,3,2,2,2,28,1.79769313486232e+308,3,1,32,4,2,1.79769313486232e+308,2,1,3,20000,4
345,7,1,2,2,2,2,28,1.79769313486232e+308,1,1,31,3,1,0,3,1,3,30000,4
346,2,1,2,1,1,1,46,1.79769313486232e+308,4,1,41,5,2,1.79769313486232e+308,2,1,3,175000,4
346,9,1,2,2,2,2,17,1.79769313486232e+308,3,2,42,4,2,1.79769313486232e+308,4,1,1,200000,4
347,1,1,1,2,2,2,26,1.79769313486232e+308,4,1,30,4,1,2,2,1,3,5000,5
347,2,1,2,6,2,2,41,1.79769313486232e+308,5,2,38,1,1,0,3,3,6,50000,5
347,2,1,3,6,2,2,41,1.79769313486232e+308,2,1,29,4,1,0,1,1,2,20000,5
347,3,1,1,1,1,1,38,1.79769313486232e+308,6,2,32,4,2,1.79769313486232e+308,2,1,7,400000,1
347,5,1,2,2,2,2,29,1.79769313486232e+308,5,1,30,4,2,1.79769313486232e+308,3,1,3,15000,5
347,5,1,3,2,2,2,29,1.79769313486232e+308,3,2,50,5,2,1.79769313486232e+308,1,1,3,50000,5
347,6,1,3,2,2,2,40,1.79769313486232e+308,5,1,45,4,2,1.79769313486232e+308,3,1,6,5000,5
347,6,1,4,2,2,2,40,1.79769313486232e+308,5,2,32,4,2,1.79769313486232e+308,3,1,6,5000,5
347,6,1,2,2,2,2,40,1.79769313486232e+308,5,1,45,4,2,1.79769313486232e+308,3,1,3,10000,5
347,8,1,1,7,7,2,43,1.79769313486232e+308,4,1,28,4,2,1.79769313486232e+308,2,1,3,35000,5
347,8,1,3,7,7,2,43,1.79769313486232e+308,4,1,43,4,2,1.79769313486232e+308,3,1,3,20000,5
347,8,1,2,7,7,2,43,1.79769313486232e+308,4,1,43,4,2,1.79769313486232e+308,3,1,3,100000,5
347,9,1,1,2,2,2,40,1.79769313486232e+308,2,1,30,1,1,4,3,1,6,20000,5
347,9,1,3,6,6,2,30,1.79769313486232e+308,2,1,30,1,1,4,1,1,3,5000,5
348,1,1,1,2,2,2,22,1.79769313486232e+308,5,1,46,4,2,1.79769313486232e+308,2,1,3,20000,5
348,1,1,3,2,2,2,22,1.79769313486232e+308,3,1,30,4,2,1.79769313486232e+308,3,1,3,5000,5
348,2,1,1,12,12,1,24,1.79769313486232e+308,6,2,30,4,1,0,2,1,7,50000,2
348,2,1,3,12,12,1,24,1.79769313486232e+308,6,1,40,4,1,1,3,1,7,75000,5
348,2,1,2,12,12,1,24,1.79769313486232e+308,6,2,30,4,1,0,2,1,7,30000,2
348,3,1,4,4,4,2,17,1.79769313486232e+308,3,2,37,4,1,4,4,3,6,30000,5
348,3,1,2,7,7,2,45,1.79769313486232e+308,5,1,27,4,1,0,2,1,6,10000,5
348,3,1,1,7,7,2,45,1.79769313486232e+308,2,2,40,4,1,0,2,1,3,20000,5
348,3,1,5,7,8,2,73,1.79769313486232e+308,2,1,27,4,1,0,3,1,6,5000,5
348,4,1,2,2,2,2,45,1.79769313486232e+308,5,1,60,6,2,1.79769313486232e+308,2,1,3,50000,5
348,4,1,1,2,2,2,45,1.79769313486232e+308,5,1,60,6,2,1.79769313486232e+308,1,1,7,100000,5
348,4,1,4,7,7,1,21,1.79769313486232e+308,6,2,45,1,2,1.79769313486232e+308,2,1,7,8500,5
348,6,1,2,2,2,2,24,1.79769313486232e+308,4,1,31,4,2,1.79769313486232e+308,3,1,3,10000,5
348,6,1,4,2,2,2,24,1.79769313486232e+308,5,2,50,4,2,1.79769313486232e+308,2,3,6,20000,5
348,6,1,3,2,2,2,24,1.79769313486232e+308,4,1,28,5,2,1.79769313486232e+308,2,1,3,30000,5
348,8,1,2,2,2,2,30,1.79769313486232e+308,4,1,37,1,2,1.79769313486232e+308,2,1,3,41000,5
348,9,1,1,1,1,1,46,1.79769313486232e+308,5,1,39,5,2,1.79769313486232e+308,2,1,3,5000,5
348,9,1,2,1,1,1,46,1.79769313486232e+308,4,1,35,5,2,1.79769313486232e+308,4,1,3,5000,5
349,1,1,3,1,2,2,22,1.79769313486232e+308,5,1,39,1,2,1.79769313486232e+308,3,1,3,10000,5
349,1,1,2,1,1,1,32,1.79769313486232e+308,4,1,42,4,1,0,2,1,3,5000,5
349,2,1,2,2,2,2,51,1.79769313486232e+308,2,2,31,6,1,0,2,1,3,5000,5
349,2,1,4,11,4,2,10,1.79769313486232e+308,4,2,31,6,1,0,2,3,3,2500,5
349,2,1,3,11,11,2,31,1.79769313486232e+308,3,1,58,4,1,0,1,1,3,5000,5
349,5,1,4,7,1,1,52,1.79769313486232e+308,6,1,25,1,2,1.79769313486232e+308,2,1,3,25000,5
349,5,1,3,7,7,2,28,1.79769313486232e+308,3,1,55,4,2,1.79769313486232e+308,1,1,3,1000,2
349,5,1,1,7,7,2,28,1.79769313486232e+308,4,1,30,2,2,1.79769313486232e+308,2,1,3,15000,2
349,7,1,2,1,2,2,42,1.79769313486232e+308,4,1,46,4,2,1.79769313486232e+308,2,1,3,10000,5
350,7,1,2,1,1,1,28,1.79769313486232e+308,6,1,31,3,2,1.79769313486232e+308,2,1,3,50000,5
352,5,1,1,13,13,2,33,1.79769313486232e+308,5,1,35,1,2,1.79769313486232e+308,2,1,3,15000,5
354,5,1,1,1,1,2,47,1.79769313486232e+308,4,1,50,6,2,1.79769313486232e+308,2,1,6,25000,5
354,7,1,2,1,2,2,39,1.79769313486232e+308,4,1,45,4,2,1.79769313486232e+308,2,1,1,100000,5
355,1,1,3,2,2,2,30,1.79769313486232e+308,4,1,34,6,2,1.79769313486232e+308,2,1,7,25000,5
355,1,1,1,2,2,2,30,1.79769313486232e+308,4,1,40,6,1,0,3,1,7,25000,5
359,3,1,2,5,5,1,52,1.79769313486232e+308,5,1,30,1,1,10,4,1,4,32500,5
366,3,1,2,1,1,1,68,1.79769313486232e+308,2,1,23,1,1,3,2,1,3,60000,5
367,9,1,2,1,2,2,32,1.79769313486232e+308,3,1,42,4,2,1.79769313486232e+308,2,3,6,30000,5
386,3,1,1,3,1,1,82,1.79769313486232e+308,2,1,38,4,1,15,2,1,6,100000,4
387,6,1,2,2,2,2,42,1.79769313486232e+308,3,1,34,3,2,1.79769313486232e+308,2,1,6,50000,4
388,9,1,2,2,2,2,51,1.79769313486232e+308,2,1,28,1,1,3,3,1,6,75000,4
396,9,1,2,1,1,1,60,1.79769313486232e+308,2,1,32,4,1,6,4,1,3,200000,3
410,9,1,1,1,1,1,36,1.79769313486232e+308,4,1,998,1,1,2,6,1,3,20000,5
419,9,1,2,1,1,1,43,1.79769313486232e+308,4,1,40,1,1,5,3,1,3,20000,3
431,1,1,1,1,11,2,52,1.79769313486232e+308,4,1,998,1,2,1.79769313486232e+308,3,1,2,50000,5
431,8,1,1,2,1,1,64,1.79769313486232e+308,2,1,36,4,1,10,2,1,3,100000,5
432,5,1,2,1,1,2,64,1.79769313486232e+308,2,1,37,1,1,3,2,1,2,35000,3
433,2,1,2,2,2,2,47,1.79769313486232e+308,2,2,998,2,1,8,2,1,2,100000,5
433,2,1,3,5,5,1,22,1.79769313486232e+308,5,1,998,6,2,1.79769313486232e+308,2,1,1,400000,4
440,3,1,2,1,1,1,45,1.79769313486232e+308,4,1,42,2,1,0,4,1,6,30000,5
440,6,1,2,15,15,1,25,1.79769313486232e+308,5,1,32,5,2,1.79769313486232e+308,2,1,5,10000,5
450,3,1,2,1,12,1,41,1.79769313486232e+308,4,1,40,1,1,15,4,1,3,50000,5
452,9,1,2,1,11,1,49,1.79769313486232e+308,4,1,37,1,1,20,1,1,2,150000,5
453,6,1,2,1,1,1,61,1.79769313486232e+308,2,2,28,1,1,18,1,1,3,50000,5
453,9,1,2,18,7,1,64,1.79769313486232e+308,2,1,30,1,1,15,3,1,2,100000,5
453,9,1,3,18,4,2,52,1.79769313486232e+308,4,1,50,6,2,1.79769313486232e+308,2,1,2,75000,5
469,3,1,1,10,16,1,26,1.79769313486232e+308,4,1,55,1,1,18,2,1,4,80000,3
471,3,1,2,2,2,2,45,1.79769313486232e+308,4,1,35,5,2,1.79769313486232e+308,4,1,3,425000,5
471,3,1,3,8,8,2,36,1.79769313486232e+308,4,1,30,1,2,1.79769313486232e+308,2,1,2,425000,1
498,5,1,2,2,1,1,44,1.79769313486232e+308,4,1,35,4,2,1.79769313486232e+308,5,1,3,50000,5
499,2,1,1,1,1,1,70,1.79769313486232e+308,2,1,30,2,1,2,2,1,3,10000,1
500,3,1,2,9,9,1,21,1.79769313486232e+308,4,2,25,2,2,1.79769313486232e+308,2,1,3,5000,5
500,4,1,2,6,6,2,63,1.79769313486232e+308,2,1,35,1,2,1.79769313486232e+308,1,1,3,5000,4
500,9,1,2,2,2,2,41,1.79769313486232e+308,2,1,20,4,1,0,2,1,3,10000,5
504,1,1,3,1,1,2,54,1.79769313486232e+308,1,1,998,4,1,0,1,3,3,6000,1
504,1,1,1,1,1,2,54,1.79769313486232e+308,1,1,998,4,1,0,1,1,3,20000,1
504,2,1,2,1,1,1,53,1.79769313486232e+308,6,1,37,6,1,0,4,1,3,200000,3
504,9,1,2,1,1,1,57,1.79769313486232e+308,5,1,30,4,2,1.79769313486232e+308,2,1,3,15000,4
504,9,1,3,2,2,2,29,1.79769313486232e+308,4,1,50,3,2,1.79769313486232e+308,2,1,3,40000,4
504,9,1,4,2,2,2,29,1.79769313486232e+308,4,2,40,3,1,0,4,3,3,25000,4
505,7,1,1,2,2,2,25,1.79769313486232e+308,6,2,30,5,1,7,2,1,3,20000,4
505,7,1,2,2,2,2,25,1.79769313486232e+308,6,2,30,5,1,7,2,3,6,70000,4
505,9,1,2,1,1,2,39,1.79769313486232e+308,4,1,25,6,1,0,2,2,6,50000,4
505,9,1,3,1,1,2,39,1.79769313486232e+308,4,2,30,6,1,0,2,3,3,40000,4
506,4,1,2,1,1,1,67,1.79769313486232e+308,2,1,25,6,1,0,2,1,6,15000,4
506,4,1,3,1,1,1,67,1.79769313486232e+308,6,1,32,6,1,0,2,1,6,20000,4
507,9,1,1,1,1,1,65,1.79769313486232e+308,2,2,45,1,1,1,1,2,3,25000,4
510,9,1,1,1,1,1,41,1.79769313486232e+308,3,1,27,1,1,1,3,1,3,500000,1
513,6,1,1,5,1,1,70,1.79769313486232e+308,3,1,35,3,2,1.79769313486232e+308,5,1,3,25000,3
538,9,1,1,1,1,1,74,1.79769313486232e+308,5,1,38,1,2,1.79769313486232e+308,2,1,3,200000,4
547,6,1,2,1,11,2,17,1.79769313486232e+308,1,1,19,1,1,0,2,1,3,40000,4
551,6,1,3,2,2,2,42,1.79769313486232e+308,5,1,36,4,2,1.79769313486232e+308,1,1,3,25000,5
551,6,1,2,7,7,2,47,1.79769313486232e+308,4,2,27,3,2,1.79769313486232e+308,2,1,3,50000,5
552,3,1,2,2,2,2,39,1.79769313486232e+308,4,2,25,1,2,1.79769313486232e+308,1,1,3,25000,5
560,3,1,2,5,1,1,65,1.79769313486232e+308,3,1,39,2,1,7,4,1,3,75000,4
594,3,1,1,1,1,1,63,1.79769313486232e+308,2,1,40,1,1,6,3,1,3,15000,2
606,9,1,2,1,10,1,61,1.79769313486232e+308,4,1,35,2,1,7,6,1,6,50000,4
610,6,1,1,1,1,1,55,1.79769313486232e+308,4,1,42,1,1,5,2,1,4,1000000,3
614,2,1,1,2,2,2,45,1.79769313486232e+308,2,2,22,4,1,2,2,1,3,15000,1
614,4,1,1,2,1,1,60,1.79769313486232e+308,2,1,35,6,1,4,2,1,3,25000,1
614,5,1,2,12,12,2,31,1.79769313486232e+308,4,1,36,6,2,1.79769313486232e+308,2,1,3,20000,1
614,9,1,2,2,1,1,64,1.79769313486232e+308,2,1,35,6,1,1,2,1,3,25000,1
615,1,1,2,2,2,2,31,1.79769313486232e+308,4,2,42,2,1,2,2,1,3,10000,2
615,2,1,2,2,2,2,59,1.79769313486232e+308,2,2,46,6,1,7,2,1,3,15000,2
615,4,1,2,2,1,1,50,1.79769313486232e+308,2,2,23,5,1,3,2,1,3,15000,2
615,5,1,2,2,2,2,22,1.79769313486232e+308,3,1,58,4,2,1.79769313486232e+308,4,1,3,15000,1
615,6,1,2,2,2,2,53,1.79769313486232e+308,2,1,29,6,1,4,2,1,3,10000,1
615,9,1,2,5,5,2,62,1.79769313486232e+308,2,1,40,6,1,8,2,1,3,20000,1
616,7,1,1,1,6,2,51,1.79769313486232e+308,4,1,45,4,2,1.79769313486232e+308,3,1,3,20000,2
616,7,1,3,1,1,1,36,1.79769313486232e+308,4,1,40,1,2,1.79769313486232e+308,3,1,3,20000,1
616,8,1,2,13,13,2,54,1.79769313486232e+308,4,1,45,3,1,4,1,2,3,15000,1
616,9,1,1,1,1,1,75,1.79769313486232e+308,2,1,56,5,1,10,1,2,3,40000,1
627,9,1,3,1,1,1,58,1.79769313486232e+308,2,1,33,6,1,20,3,1,2,35000,5
627,9,1,1,1,1,1,58,1.79769313486232e+308,2,2,28,4,1,1,2,1,2,45000,2
627,9,1,2,1,1,1,58,1.79769313486232e+308,2,2,30,4,1,2,2,1,3,15000,3
660,2,1,3,1,8,2,40,1.79769313486232e+308,4,1,33,5,2,1.79769313486232e+308,2,1,6,40000,5
660,2,1,2,1,2,2,39,1.79769313486232e+308,4,2,28,1,2,1.79769313486232e+308,1,1,3,25000,5
661,1,1,2,1,2,2,23,1.79769313486232e+308,5,2,998,1,2,1.79769313486232e+308,2,1,3,30000,5
664,1,1,2,1,1,1,63,1.79769313486232e+308,2,1,39,3,1,15,3,1,3,15000,2
664,1,1,5,1,1,1,63,1.79769313486232e+308,5,2,27,5,1,1,3,1,3,200000,4
664,1,1,3,1,1,1,63,1.79769313486232e+308,2,2,28,5,1,20,3,1,3,50000,4
664,1,1,4,1,1,1,63,1.79769313486232e+308,2,1,27,3,1,10,2,1,3,50000,4
664,6,1,1,1,1,1,47,1.79769313486232e+308,4,1,42,1,2,1.79769313486232e+308,3,1,2,50000,4
665,9,1,3,1,1,1,61,1.79769313486232e+308,3,2,28,6,1,5,2,1,6,15000,3
665,9,1,1,1,1,1,61,1.79769313486232e+308,3,2,35,5,1,12,2,1,6,10000,3
666,2,1,2,1,2,2,37,1.79769313486232e+308,4,2,31,6,2,1.79769313486232e+308,2,1,3,10000,4
666,3,1,2,2,3,2,17,1.79769313486232e+308,4,1,24,2,1,0,3,1,3,25000,3
677,6,1,3,4,3,1,25,1.79769313486232e+308,6,1,998,1,2,1.79769313486232e+308,3,1,3,5000,5
677,6,1,2,4,2,2,60,1.79769313486232e+308,2,1,998,2,1,2,2,1,3,15000,5
698,9,1,2,1,1,1,74,1.79769313486232e+308,2,1,30,4,1,7,5,1,3,100000,3
701,9,1,1,1,1,1,55,1.79769313486232e+308,2,1,25,1,1,1,3,1,4,100000,5
706,9,1,2,1,1,1,57,1.79769313486232e+308,4,1,50,2,2,1.79769313486232e+308,4,1,3,10000,3
709,9,1,2,8,6,2,63,1.79769313486232e+308,2,1,23,1,1,0,3,1,3,10000,5
712,6,1,2,1,4,2,24,1.79769313486232e+308,1,1,29,1,1,0,2,1,3,5000,5
712,6,1,3,1,9,2,21,1.79769313486232e+308,1,1,25,1,1,0,2,1,3,5000,5
712,6,1,4,1,1,1,62,1.79769313486232e+308,2,1,25,1,1,0,2,1,3,10000,5
735,3,1,2,2,2,2,32,1.79769313486232e+308,4,1,27,1,2,1.79769313486232e+308,2,1,3,25000,1
759,3,1,1,4,4,1,50,1.79769313486232e+308,4,1,32,2,1,10,2,1,6,10000,2
760,6,1,2,1,1,1,76,1.79769313486232e+308,2,1,30,1,1,6,2,3,6,7500,5
760,9,1,2,1,1,1,53,1.79769313486232e+308,2,2,21,2,1,1,2,3,6,10000,5
804,3,1,2,1,1,1,37,1.79769313486232e+308,4,1,30,1,1,2,4,1,3,50000,2
819,9,1,1,1,14,2,28,1.79769313486232e+308,4,1,27,1,2,1.79769313486232e+308,2,1,3,50000,4
819,9,1,3,19,19,2,30,1.79769313486232e+308,4,1,24,1,1,2,4,1,6,60000,4
831,3,1,2,1,1,1,74,1.79769313486232e+308,2,1,998,1,1,5,4,1,7,15000,4
845,6,1,4,1,1,2,61,1.79769313486232e+308,4,1,59,1,2,1.79769313486232e+308,2,1,3,25000,2
845,6,1,3,1,1,2,61,1.79769313486232e+308,4,1,59,1,2,1.79769313486232e+308,2,1,3,25000,2
845,6,1,2,1,1,2,61,1.79769313486232e+308,4,1,59,1,2,1.79769313486232e+308,2,1,3,25000,2
847,3,1,1,1,1,1,40,1.79769313486232e+308,4,1,37,1,2,1.79769313486232e+308,2,1,3,15000,1
863,9,1,2,2,2,2,45,1.79769313486232e+308,4,1,998,1,1,1,4,1,2,100000,3
913,3,1,2,1,3,1,2,0,3,1,998,1,2,1.79769313486232e+308,4,1,3,20000,1
917,3,1,1,1,1,1,64,1.79769313486232e+308,4,1,58,4,1,30,2,1,6,10000,2
934,3,1,2,1,1,2,55,1.79769313486232e+308,2,2,33,5,1,4,5,1,3,50000,2
934,5,1,1,1,1,1,85,1.79769313486232e+308,2,1,35,4,1,2,2,1,6,50000,4
972,3,1,2,2,2,2,46,1.79769313486232e+308,4,2,40,1,1,3,4,1,6,100000,4
972,6,1,2,1,2,2,46,1.79769313486232e+308,4,2,30,2,1,4,4,1,3,75000,3
972,9,1,2,2,2,2,27,1.79769313486232e+308,4,2,22,2,1,3,2,1,6,150000,4
976,3,1,2,2,2,2,46,1.79769313486232e+308,4,2,25,3,1,4,2,1,5,50000,2
976,6,1,2,2,2,2,42,1.79769313486232e+308,4,2,25,2,1,3,4,1,2,75000,2
976,9,1,2,2,2,2,40,1.79769313486232e+308,4,2,30,3,1,3,4,1,3,100000,3
992,7,1,1,2,2,2,40,1.79769313486232e+308,4,2,998,4,2,1.79769313486232e+308,4,1,3,100000,5
993,1,1,2,2,2,2,45,1.79769313486232e+308,4,1,39,5,2,1.79769313486232e+308,6,1,3,350000,4
993,2,1,1,2,2,2,23,1.79769313486232e+308,5,1,998,6,2,1.79769313486232e+308,3,1,3,5000,4
1002,1,1,2,3,3,2,41,1.79769313486232e+308,4,2,36,1,2,1.79769313486232e+308,3,1,6,50000,5
1002,2,1,1,1,1,2,45,1.79769313486232e+308,6,2,60,1,2,1.79769313486232e+308,5,1,6,50000,5
1002,2,1,3,6,6,2,22,1.79769313486232e+308,6,1,30,5,2,1.79769313486232e+308,1,1,6,15000,5
1002,3,1,2,2,2,2,17,1.79769313486232e+308,4,2,33,6,2,1.79769313486232e+308,1,1,2,10000,5
1002,8,1,3,8,8,2,20,1.79769313486232e+308,5,1,29,6,2,1.79769313486232e+308,1,1,6,10000,5
1002,8,1,2,9,9,2,39,1.79769313486232e+308,2,1,27,1,1,2,5,1,1,300000,2
1002,9,1,1,1,1,2,50,1.79769313486232e+308,2,1,33,3,1,5,6,1,3,100000,1
1003,1,1,2,2,2,2,35,1.79769313486232e+308,4,1,32,5,2,1.79769313486232e+308,5,1,6,150000,5
1003,2,1,2,2,2,2,25,1.79769313486232e+308,3,2,50,5,2,1.79769313486232e+308,5,1,6,100000,5
1003,3,1,1,2,2,2,44,1.79769313486232e+308,4,1,40,6,2,1.79769313486232e+308,6,3,5,1000000,4
1003,4,1,2,1,1,1,47,1.79769313486232e+308,5,2,65,6,2,1.79769313486232e+308,6,1,3,100000,5
1003,5,1,2,5,5,2,18,1.79769313486232e+308,5,1,46,4,2,1.79769313486232e+308,4,1,1,30000,5
1003,5,1,3,6,6,1,25,1.79769313486232e+308,6,1,38,3,2,1.79769313486232e+308,2,1,7,50000,5
1003,6,1,2,2,7,1,16,1.79769313486232e+308,5,1,45,3,2,1.79769313486232e+308,6,1,1,100000,1
1003,7,1,3,3,3,2,46,1.79769313486232e+308,4,2,36,4,2,1.79769313486232e+308,3,1,6,50000,4
1003,7,1,2,3,3,2,46,1.79769313486232e+308,4,1,40,2,2,1.79769313486232e+308,4,1,6,40000,4
1003,8,1,2,4,4,2,38,1.79769313486232e+308,4,1,41,5,2,1.79769313486232e+308,5,1,6,100000,5
1003,8,1,3,9,9,2,40,1.79769313486232e+308,4,1,35,5,2,1.79769313486232e+308,6,1,6,75000,2
1003,9,1,2,1,1,2,57,1.79769313486232e+308,2,2,39,4,1,5,5,1,3,50000,1
1003,9,1,3,2,2,1,28,1.79769313486232e+308,6,1,40,5,2,1.79769313486232e+308,2,1,6,5000,1
1004,5,1,3,12,12,1,31,1.79769313486232e+308,4,1,998,1,1,12,5,1,3,75000,1
1004,5,1,1,12,12,1,31,1.79769313486232e+308,4,1,998,1,1,10,6,1,3,100000,1
1004,8,1,1,1,1,2,58,1.79769313486232e+308,2,2,30,6,1,12,6,1,3,100000,1
1004,8,1,3,1,1,2,58,1.79769313486232e+308,2,1,26,6,1,8,6,1,3,100000,1
1005,1,1,2,7,7,1,25,1.79769313486232e+308,4,1,46,6,2,1.79769313486232e+308,4,1,2,150000,4
1005,1,1,3,8,8,2,18,1.79769313486232e+308,3,2,48,1,2,1.79769313486232e+308,4,1,1,30000,1
1005,2,1,2,3,3,2,21,1.79769313486232e+308,3,2,58,1,2,1.79769313486232e+308,3,1,5,20000,5
1005,3,1,2,2,2,2,21,1.79769313486232e+308,3,2,38,3,2,1.79769313486232e+308,5,1,1,50000,1
1005,7,1,2,2,2,2,49,1.79769313486232e+308,4,1,40,3,2,1.79769313486232e+308,3,1,6,15000,5
1005,8,1,2,2,2,2,50,1.79769313486232e+308,4,1,42,6,2,1.79769313486232e+308,4,1,2,25000,5
1005,8,1,3,9,9,2,44,1.79769313486232e+308,4,2,38,6,2,1.79769313486232e+308,4,3,6,15000,5
1005,8,1,4,9,11,2,35,1.79769313486232e+308,6,1,40,5,2,1.79769313486232e+308,2,1,3,10000,5
1005,8,1,5,11,12,2,34,1.79769313486232e+308,5,1,36,6,2,1.79769313486232e+308,2,1,3,2500,5
1005,9,1,2,2,2,2,38,1.79769313486232e+308,3,2,42,5,2,1.79769313486232e+308,5,1,6,100000,5
1006,6,1,1,1,1,2,80,1.79769313486232e+308,2,2,25,6,1,3,5,1,3,100000,1
1006,6,1,2,1,1,2,80,1.79769313486232e+308,2,2,25,6,1,4,5,1,3,100000,1
1013,9,1,1,2,2,2,41,1.79769313486232e+308,4,1,32,3,2,1.79769313486232e+308,3,1,3,75000,4
1014,1,1,1,1,1,1,72,1.79769313486232e+308,5,1,40,6,2,1.79769313486232e+308,2,1,3,30000,2
1020,2,1,1,2,2,2,25,1.79769313486232e+308,6,2,30,5,2,1.79769313486232e+308,5,1,3,20000,4
1020,8,1,1,7,7,1,25,1.79769313486232e+308,6,1,31,6,2,1.79769313486232e+308,3,1,7,15800,5
1021,1,1,2,5,5,2,30,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,5,1,3,75000,5
1021,2,1,3,11,9,2,45,1.79769313486232e+308,1,1,67,1,1,3,5,1,3,150000,1
1021,2,1,2,15,15,2,32,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,5,1,3,100000,5
1021,5,1,1,5,5,1,38,1.79769313486232e+308,6,1,998,1,2,1.79769313486232e+308,3,1,3,30000,5
1021,6,1,2,11,10,1,33,1.79769313486232e+308,3,1,998,1,2,1.79769313486232e+308,3,1,3,30000,5
1021,9,1,1,10,10,2,19,1.79769313486232e+308,4,1,35,6,2,1.79769313486232e+308,1,1,3,2500,5
1021,9,1,3,13,13,2,25,1.79769313486232e+308,3,1,57,4,2,1.79769313486232e+308,3,1,3,30000,5
1022,1,1,1,1,1,1,55,1.79769313486232e+308,5,1,22,3,1,6,3,1,3,35000,5
1022,5,1,3,7,1,1,70,1.79769313486232e+308,4,1,42,1,1,5,5,1,3,100000,5
1022,5,1,1,7,16,1,85,1.79769313486232e+308,5,1,42,1,1,5,5,1,3,150000,2
1022,7,1,1,2,2,2,34,1.79769313486232e+308,5,1,60,3,1,0,5,1,3,700000,5
1028,6,1,1,3,1,2,60,1.79769313486232e+308,2,2,98,6,1,0,5,1,3,100000,5
1030,1,1,1,1,1,2,41,1.79769313486232e+308,5,1,39,1,2,1.79769313486232e+308,1,1,6,10000,5
1030,2,1,1,2,2,2,51,1.79769313486232e+308,4,1,45,1,2,1.79769313486232e+308,1,3,3,70000,5
1030,4,1,1,1,1,2,27,1.79769313486232e+308,1,1,32,1,1,1,5,1,3,100000,1
1030,5,1,1,2,1,1,36,1.79769313486232e+308,4,1,40,4,2,1.79769313486232e+308,4,1,6,40000,5
1030,6,1,2,2,2,2,29,1.79769313486232e+308,5,1,39,5,2,1.79769313486232e+308,1,1,3,25000,5
1030,7,1,2,2,7,1,22,1.79769313486232e+308,6,1,33,1,2,1.79769313486232e+308,1,1,3,20000,5
1031,1,1,2,1,2,2,23,1.79769313486232e+308,3,2,47,1,2,1.79769313486232e+308,3,2,3,15000,3
1031,2,1,1,1,1,1,40,1.79769313486232e+308,4,1,45,1,2,1.79769313486232e+308,2,1,6,30000,5
1031,3,1,2,8,8,1,53,1.79769313486232e+308,4,1,998,1,2,1.79769313486232e+308,3,1,3,10000,5
1031,4,1,1,2,2,2,25,1.79769313486232e+308,4,1,35,5,2,1.79769313486232e+308,1,1,3,10000,5
1031,5,1,1,3,1,1,70,1.79769313486232e+308,2,2,32,4,2,1.79769313486232e+308,4,1,3,50000,2
1031,6,1,1,1,1,1,38,1.79769313486232e+308,5,1,45,1,2,1.79769313486232e+308,1,2,3,20000,5
1031,9,1,1,3,3,2,18,1.79769313486232e+308,6,1,30,1,2,1.79769313486232e+308,1,1,3,50000,5
1032,1,1,2,4,4,2,17,1.79769313486232e+308,6,1,34,5,2,1.79769313486232e+308,3,1,3,40000,5
1032,2,1,1,2,2,2,33,1.79769313486232e+308,4,2,38,4,1,5,5,1,3,150000,5
1032,3,1,2,1,2,2,38,1.79769313486232e+308,5,2,40,5,2,1.79769313486232e+308,2,1,3,35000,5
1032,4,1,2,2,2,2,33,1.79769313486232e+308,4,2,34,1,2,1.79769313486232e+308,5,1,3,25000,5
1032,5,1,2,2,2,2,34,1.79769313486232e+308,5,2,50,2,2,1.79769313486232e+308,5,1,1,100000,4
1032,7,1,3,2,5,1,13,1.79769313486232e+308,5,1,48,1,2,1.79769313486232e+308,5,1,1,150000,4
1032,7,1,2,6,6,2,15,1.79769313486232e+308,6,1,30,6,2,1.79769313486232e+308,2,1,3,30000,5
1032,8,1,2,2,2,2,40,1.79769313486232e+308,4,1,36,1,2,1.79769313486232e+308,2,1,3,50000,5
1032,9,1,1,1,1,1,32,1.79769313486232e+308,5,1,45,1,2,1.79769313486232e+308,4,1,3,50000,5
1033,2,1,1,2,2,2,26,1.79769313486232e+308,5,1,998,1,2,1.79769313486232e+308,3,1,3,30000,4
1033,8,1,1,8,8,2,66,1.79769313486232e+308,2,1,33,2,1,1,1,1,3,75000,2
1034,5,1,2,13,13,2,78,1.79769313486232e+308,5,2,25,6,2,1.79769313486232e+308,4,1,3,50000,4
1035,8,1,1,4,4,2,19,1.79769313486232e+308,4,1,998,1,2,1.79769313486232e+308,4,1,2,75000,4
1039,7,1,1,1,1,1,57,1.79769313486232e+308,1,1,65,6,1,35,4,1,3,75000,5
1040,5,1,1,7,7,2,42,1.79769313486232e+308,1,1,55,1,2,1.79769313486232e+308,5,1,3,20000,1
1040,9,1,1,2,2,2,37,1.79769313486232e+308,5,1,75,1,2,1.79769313486232e+308,5,1,3,20000,5
1052,5,1,2,1,1,2,33,1.79769313486232e+308,6,1,998,1,2,1.79769313486232e+308,1,1,3,25000,5
