"grappe","passage","exploitation","s6q00","s6q01","s6q02","s6q03","s6q04","s6q05","s6q06","s6q07a","s6q07b","s6q08","s6q09a","s6q09b","s6q09c","s6q10","s6q11a","s6q11b","s6q11c","s6q12","s6q13","s6q14","s6q15","s6q16a","s6q16b"
218,1,7,3,4,6,2,4,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
218,1,8,1,2,5,2,3,3,3,32,32,30,2,0,3,30,2,0,3,3,2,2,6,1,0
218,1,9,1,4,6,2,3,3,3,22,22,70,2,0,6,70,2,0,4,3,2,2,6,1,0
219,1,1,1,4,5,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
219,1,2,1,4,3,2,3,3,3,22,22,10,1,0,2,10,1,0,2,3,2,2,6,1,0
219,1,3,1,4,5,2,3,5,3,22,22,20,1,0,2,20,1,0,2,3,2,2,6,1,0
219,1,4,1,4,5,2,3,5,3,22,22,15,1,0,2,15,1,0,2,3,2,2,6,1,0
219,1,5,1,4,6,2,3,3,3,22,22,10,1,0,2,10,1,0,2,3,2,2,6,1,0
219,1,6,1,4,4,2,3,3,3,22,22,200,5,0,2,200,5,0,2,3,2,2,6,1,0
219,1,7,1,4,4,2,3,5,3,22,22,30,2,0,2,30,2,0,2,3,2,2,6,1,0
219,1,8,1,3,4,2,3,3,3,22,22,20,1,0,2,20,1,0,2,3,2,2,6,1,0
219,1,9,1,4,5,2,3,5,3,14,14,300,10,0,5,300,10,0,5,3,2,2,6,1,0
220,1,1,1,4,7,2,3,3,3,14,14,250,8,0,2,250,8,0,2,3,2,2,6,1,0
220,1,2,1,5,4,2,3,4,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
220,1,3,1,4,5,2,3,3,3,14,14,100,8,0,2,100,8,0,2,3,2,2,6,1,0
220,1,4,1,4,5,2,3,3,3,14,14,1000,15,0,4,1000,15,0,2,3,2,2,6,1,0
220,1,5,1,4,8,2,3,3,3,14,14,30,4,0,3,30,4,0,3,3,2,2,6,1,0
220,1,6,1,4,5,2,3,3,3,14,14,30,3,0,5,30,3,0,5,3,2,2,6,1,0
220,1,7,1,4,6,2,3,3,3,14,14,100,8,0,5,100,8,0,5,3,2,2,2,1,0
220,1,8,1,4,5,2,3,3,3,14,14,300,10,0,3,300,10,0,3,3,2,2,6,1,0
220,1,9,1,4,6,2,3,3,3,14,14,200,10,0,3,200,10,0,3,3,2,2,6,1,0
221,1,1,1,4,8,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,2,1,0
221,1,2,1,4,10,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,3,2,6,1,0
221,1,3,1,4,13,2,3,5,3,22,22,5,1,0,1,5,1,0,1,2,2,2,6,1,0
221,1,4,1,4,3,2,3,3,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,3,2,6,1,0
221,1,5,1,4,10,2,3,3,3,22,22,5,0,0,0,5,0,0,0,1,3,2,6,1,0
221,1,6,1,4,25,2,3,3,3,32,32,5,1,0,1,5,1,0,1,2,3,2,6,1,0
221,1,7,1,3,12,2,3,5,3,32,32,5,1,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,3,1,6,1,0
221,1,8,1,4,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,3,2,6,1,0
221,1,9,1,4,4,2,3,5,3,22,22,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,3,1,6,1,0
222,1,1,1,4,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,2,2,6,1,0
222,1,2,1,4,27,2,4,3,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,2,2,6,1,0
222,1,3,1,4,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,3,2,6,1,0
222,1,4,1,4,13,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,2,6,1,0
222,1,5,1,4,16,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
222,1,6,1,4,9,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
222,1,7,1,3,8,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
222,1,8,1,4,11,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
223,1,1,1,3,3,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
223,1,2,1,3,2,2,3,3,3,21,21,3,2,0,2,3,2,0,2,4,2,2,7,1,0
223,1,3,1,3,3,2,3,3,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
223,1,4,1,3,4,2,3,3,2,22,22,10,4,0,4,10,4,0,4,4,2,2,6,1,0
223,1,5,1,3,1,2,3,3,3,43,43,200,20,0,20,240,22,0,22,4,2,2,6,1,0
223,1,6,1,3,3,2,3,3,3,21,21,5,5,0,7,5,5,0,7,3,2,2,6,1,0
223,1,7,1,3,3,2,3,3,3,21,21,5,3,0,3,7,3,0,3,4,3,2,6,1,0
223,1,8,1,3,6,2,3,5,3,43,43,200,15,0,15,260,25,0,25,4,3,2,6,1,0
223,1,9,1,3,2,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
224,1,1,1,3,11,2,3,5,3,22,32,20,10,0,15,20,10,0,15,1,2,2,3,1,3
224,1,2,1,3,6,2,3,3,3,22,32,10,1,0,6,10,1,0,10,2,2,2,3,1,3
224,1,3,1,3,12,2,3,3,3,22,32,10,1,0,5,10,1,0,5,2,2,2,3,3,1
224,1,4,1,3,10,2,3,3,3,22,32,10,1,0,5,10,1,0,5,2,2,2,3,1,3
224,1,5,1,3,6,2,3,3,3,22,32,20,2,0,4,20,2,0,4,2,2,2,3,1,3
224,1,6,1,3,7,2,3,3,3,22,32,15,2,0,4,15,2,0,4,2,2,2,3,1,3
224,1,7,1,3,5,2,3,3,3,22,32,20,3,0,4,20,3,0,4,2,2,2,3,1,3
224,1,8,1,3,4,2,3,3,3,22,32,10,1,0,4,10,1,0,4,2,2,2,3,1,3
224,1,9,1,3,6,2,3,3,3,22,32,15,2,0,5,10,2,0,5,2,2,2,3,1,3
225,1,1,5,3,18,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
225,1,2,1,4,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
225,1,3,1,3,6,5,1,3,2,11,11,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
225,1,4,1,3,7,5,1,3,2,13,13,30,10,0,10,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,2,6,1,3
225,1,5,1,3,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,4,1,3
225,1,6,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
225,1,7,1,3,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
225,1,8,1,3,3,5,1,3,2,12,12,100,13,0,15,30,2,0,30,3,2,2,6,1,3
225,1,9,1,3,5,2,1,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,1,10,3,10,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,2,1,3,15,2,3,3,2,34,34,30,30,0,30,10,2,0,30,3,2,2,6,1,3
226,1,3,1,3,11,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,4,1,3
226,1,4,1,3,8,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,5,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,6,1,3,6,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,7,1,3,3,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,8,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
226,1,9,1,3,30,2,3,3,2,34,34,30,30,0,30,1,0,0,30,3,2,2,6,1,3
227,1,1,1,3,10,7,3,3,2,13,13,10,5,10,10,20,10,0,20,4,4,2,6,1,3
227,1,2,1,3,5,2,3,3,2,13,13,1,1,1,30,100,10,0,10,4,2,2,6,1,3
227,1,3,1,3,5,2,3,3,3,13,13,30,5,0,10,7,5,0,10,4,2,1,6,1,0
227,1,4,1,3,10,2,3,3,3,13,13,70,20,0,20,100,30,0,30,4,2,2,6,1,0
227,1,5,1,3,10,2,3,3,3,13,13,100,5,0,10,100,10,0,20,4,2,2,6,1,0
227,1,6,1,3,5,2,3,5,3,13,13,200,20,0,45,300,20,0,20,4,2,2,7,1,0
227,1,7,1,3,12,2,3,3,3,22,22,50,5,0,5,50,20,0,20,4,2,2,6,1,0
227,1,8,1,3,1,7,3,3,3,13,13,500,10,10,10,500,20,20,30,4,2,2,6,3,2
227,1,9,1,3,8,2,3,3,2,13,13,60,5,0,12,60,10,0,10,4,2,2,6,1,0
228,1,1,1,3,4,2,3,3,3,13,13,100,10,0,10,120,17,0,17,4,2,2,6,1,0
228,1,2,1,3,3,2,3,5,3,22,22,50,10,0,10,70,20,0,20,4,2,2,6,1,0
228,1,3,1,3,5,2,3,5,5,21,21,70,8,0,8,95,15,0,15,4,2,2,6,1,0
228,1,4,1,3,3,2,3,5,3,22,22,70,7,0,7,90,20,0,20,4,2,2,6,1,0
228,1,5,1,3,4,2,3,3,3,22,22,20,10,0,10,70,17,0,17,4,2,2,7,1,0
228,1,6,1,3,5,2,3,5,3,13,13,200,15,0,15,200,25,0,25,4,2,2,6,2,0
228,1,7,1,3,2,2,3,3,3,31,31,5,2,0,2,7,7,0,2,4,2,2,6,1,0
228,1,8,1,3,18,2,3,3,3,13,13,100,20,0,20,100,30,0,30,4,2,2,6,1,0
228,1,9,1,3,3,2,3,3,3,13,13,100,15,0,15,120,30,0,30,4,2,2,7,3,1
229,1,1,1,4,2,2,3,5,3,21,21,30,5,0,5,30,5,5,5,3,3,2,4,1,3
229,1,2,1,3,17,7,3,5,4,12,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
229,1,3,1,4,4,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
229,1,4,1,4,3,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,2,6,1,3
229,1,5,2,4,17,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
229,1,6,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
229,1,7,1,4,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
229,1,8,1,4,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
229,1,9,1,4,3,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,1,1,4,16,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,2,1,4,7,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,3,19,4,15,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,4,1,4,6,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,2,2,6,1,3
230,1,5,9,4,27,2,3,3,2,21,21,100,5,30,0,100,5,30,0,3,2,2,6,1,3
230,1,6,1,3,15,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,7,1,4,6,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,8,4,4,7,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
230,1,9,1,4,5,2,3,5,2,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,2,2,6,1,3
231,1,1,1,3,12,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,2,1,4,16,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,3,1,3,10,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,4,1,3,20,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,5,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,6,1,3,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,7,1,3,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,8,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
231,1,9,1,3,10,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
232,1,1,1,4,10,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,2,6,1,3
232,1,2,1,4,9,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,2,6,1,3
232,1,3,2,3,8,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
232,1,4,1,4,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
232,1,5,1,4,10,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
232,1,6,9,4,13,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
232,1,7,7,4,9,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
232,1,8,1,4,12,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,2,5,1,3
232,1,9,1,4,5,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
233,1,1,1,3,18,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
233,1,2,1,3,5,2,3,3,3,22,22,10,3,0,15,10,3,0,15,4,2,2,6,1,3
233,1,3,1,3,13,2,3,3,3,22,22,10,2,0,10,10,2,0,10,4,2,2,6,1,3
233,1,4,4,3,25,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
233,1,5,1,3,5,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
233,1,6,3,3,14,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
233,1,7,1,2,6,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
233,1,8,1,3,8,2,3,3,3,22,22,25,2,0,8,25,2,0,8,4,2,2,6,1,3
233,1,9,1,3,18,2,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,1,1,3,10,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,2,1,3,5,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,3,1,3,4,2,3,3,3,14,14,100,3,0,15,100,4,0,15,4,2,2,6,1,3
234,1,4,1,3,11,4,3,3,3,14,14,100,3,0,15,100,3,0,15,4,2,2,6,1,3
234,1,5,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,6,1,3,19,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,7,1,3,3,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,8,1,3,10,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
234,1,9,1,3,5,2,3,3,3,14,14,200,6,0,5,200,6,0,5,4,2,2,6,1,3
235,1,1,1,3,9,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,2,1,3,5,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,3,1,3,7,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,4,1,3,13,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,5,1,3,3,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,6,1,3,4,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,7,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,8,7,3,9,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
235,1,9,1,3,12,2,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,3
236,1,1,1,3,2,2,3,3,3,22,22,300,30,0,30,300,29,0,5,3,2,2,6,1,0
236,1,2,4,4,6,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5,1.79769313486232e+308,1.79769313486232e+308,6,1,0
236,1,3,3,4,12,2,3,3,3,22,22,100,2,0,5,100,3,0,2,4,3,2,6,1,0
236,1,4,3,4,8,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
236,1,5,8,4,10,2,3,3,3,22,22,200,5,0,15,200,5,0,2,4,2,2,6,1,0
236,1,6,4,4,12,2,3,3,3,22,22,200,10,0,25,200,10,0,4,4,2,2,6,1,0
236,1,7,8,4,10,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
236,1,8,1,3,4,2,3,3,3,22,22,50,5,0,5,50,5,0,5,4,2,2,6,1,0
236,1,9,1,4,10,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
237,1,1,11,4,6,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
237,1,2,1,4,6,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,2,2,6,1,0
