"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q25","s0q26","s0q27","s0q28","s8aq00"
634,8,2,1,4,47,4711,2,1,1.79769313486232e+308,401,403,401,21,1,2018,21,5,21,1,2018,21,13,21,1,2018,1,1,0,7,1
634,9,2,2,4,47,4711,2,1,1.79769313486232e+308,401,403,401,24,1,2018,19,22,24,1,2018,23,15,24,1,2018,1,1,1,14,1
635,1,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,27,1,2018,9,33,27,1,2018,10,22,27,1,2018,1,1,1,8,1
635,2,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,27,1,2018,10,22,27,1,2018,11,6,27,1,2018,1,1,1,12,1
635,3,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,15,1,2018,15,25,28,1,2018,21,31,15,1,2018,1,1,1,15,1
635,4,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,28,1,2018,21,32,28,1,2018,22,42,28,1,2018,1,1,1,22,1
635,6,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,29,1,2018,7,22,30,1,2018,18,35,29,1,2018,1,1,1,29,1
635,7,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,30,1,2018,18,35,30,1,2018,19,40,30,1,2018,1,1,1,14,1
635,8,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,30,1,2018,19,40,30,1,2018,20,29,30,1,2018,1,1,1,8,1
635,9,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,30,1,2018,20,29,30,1,2018,22,44,30,1,2018,1,1,1,11,1
636,1,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,11,1,2018,7,3,23,1,2018,14,47,11,1,2018,1,1,1,9,1
636,3,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,23,1,2018,20,32,24,1,2018,8,20,23,1,2018,1,1,1,11,1
636,4,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,24,1,2018,8,21,24,1,2018,8,55,24,1,2018,1,13,13,13,1
636,6,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,24,1,2018,9,16,25,1,2018,8,35,24,1,2018,1,1,11,11,1
636,9,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,25,1,2018,16,51,27,1,2018,9,28,25,1,2018,1,1,10,10,1
637,1,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,20,1,2018,8,19,20,1,2018,12,52,20,1,2018,3,1,1,6,1
637,2,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,20,1,2018,12,52,20,1,2018,1.79769313486232e+308,1.79769313486232e+308,20,1,2018,3,1,1,11,1
637,3,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,21,1,2018,8,5,21,1,2018,20,23,21,1,2018,3,14,3,14,1
637,4,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,21,1,2018,20,23,21,1,2018,1.79769313486232e+308,1.79769313486232e+308,21,1,2018,3,4,1,7,2
637,5,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,22,1,2018,7,15,22,1,2018,8,57,22,1,2018,3,1,1,30,1
637,6,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,22,1,2018,8,57,23,1,2018,8,13,22,1,2018,3,1,1,11,2
637,7,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,23,1,2018,8,13,23,1,2018,8,57,23,1,2018,3,1,1,13,1
637,8,2,1,4,47,4711,2,1,1.79769313486232e+308,401,404,404,23,1,2018,8,57,23,1,2018,9,29,23,1,2018,1,1,1,16,1
637,9,2,2,4,47,4711,2,1,1.79769313486232e+308,401,404,404,23,1,2018,9,29,23,1,2018,12,13,23,1,2018,1,1,1,15,1
642,1,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,10,1,2018,11,46,10,1,2018,12,57,10,1,2018,1,1,1,20,1
642,2,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,8,1,2018,12,24,8,1,2018,13,2,8,1,2018,1,1,1,10,1
642,3,2,2,5,51,5105,2,1,1.79769313486232e+308,411,414,414,18,1,2018,21,29,18,1,2018,22,48,18,1,2018,2,1,1,10,1
642,4,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,8,1,2018,11,31,8,1,2018,12,11,8,1,2018,1,1,1,3,1
642,5,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,8,1,2018,13,3,8,1,2018,13,52,8,1,2018,5,1,1,5,1
642,6,2,2,5,51,5105,2,1,1.79769313486232e+308,411,411,414,10,1,2018,13,0,23,1,2018,11,33,10,1,2018,1,1,1,4,1
642,7,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,8,1,2018,13,52,8,1,2018,14,16,8,1,2018,1,1,1,6,1
642,8,2,1,5,51,5105,2,1,1.79769313486232e+308,411,411,414,10,1,2018,11,2,18,1,2018,20,58,10,1,2018,1,1,1,11,1
642,9,2,2,5,51,5105,2,1,1.79769313486232e+308,411,414,414,23,1,2018,8,4,23,1,2018,9,55,23,1,2018,1,1,1,13,1
643,1,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,5,1,2018,9,39,11,1,2018,10,40,5,1,2018,1,1,1,3,1
643,2,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,11,1,2018,10,40,11,1,2018,11,32,11,1,2018,1,1,1,5,1
643,3,2,2,5,51,5105,2,1,1.79769313486232e+308,411,414,414,22,1,2018,7,25,22,1,2018,10,48,22,1,2018,1,1,1,9,1
643,4,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,11,1,2018,11,32,11,1,2018,13,26,11,1,2018,1,1,1,6,1
643,5,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,11,1,2018,13,26,17,1,2018,12,39,11,1,2018,1,1,1,14,1
643,6,2,2,5,51,5105,2,1,1.79769313486232e+308,411,414,414,22,1,2018,10,48,22,1,2018,13,22,22,1,2018,1,1,1,15,1
643,7,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,17,1,2018,12,40,17,1,2018,14,49,17,1,2018,1,1,1,12,1
643,8,2,1,5,51,5105,2,1,1.79769313486232e+308,411,414,414,17,1,2018,14,49,17,1,2018,16,37,17,1,2018,1,1,1,16,1
643,9,2,2,5,51,5105,2,1,1.79769313486232e+308,411,414,414,22,1,2018,13,22,22,1,2018,14,57,22,1,2018,7,1,1,8,1
644,1,2,1,5,51,5109,2,1,1.79769313486232e+308,421,425,425,5,1,2018,3,2,5,1,2018,9,14,5,1,2018,1,1,1,7,1
644,2,2,1,5,51,5109,2,1,1.79769313486232e+308,421,425,425,22,12,2017,14,20,4,1,2018,21,29,22,12,2017,1,1,1,13,1
644,3,2,2,5,51,5109,2,1,1.79769313486232e+308,421,425,425,30,12,2017,5,18,5,1,2018,23,6,30,12,2017,1,6,6,6,1
644,4,2,1,5,51,5109,2,1,1.79769313486232e+308,421,425,425,29,12,2017,17,28,29,12,2017,18,33,29,12,2017,1,1,1,6,1
644,5,2,1,5,51,5109,2,1,1.79769313486232e+308,421,425,425,29,12,2017,18,41,29,12,2017,20,33,29,12,2017,1,1,1,2,1
644,6,2,2,5,51,5109,2,1,1.79769313486232e+308,421,425,421,5,1,2018,16,15,20,1,2018,20,14,5,1,2018,1,1,1,3,1
644,7,2,1,5,51,5109,2,1,1.79769313486232e+308,421,425,425,1,1,2018,8,4,1,1,2018,8,51,1,1,2018,1,1,1,6,1
644,8,2,1,5,51,5109,2,1,1.79769313486232e+308,421,425,425,1,1,2018,9,19,5,1,2018,0,4,1,1,2018,1,1,1,9,1
644,9,2,2,5,51,5109,2,1,1.79769313486232e+308,421,425,425,5,1,2018,0,16,5,1,2018,3,1,5,1,2018,1,1,1,8,1
645,1,2,1,5,51,5106,2,1,1.79769313486232e+308,421,422,422,8,1,2018,10,5,9,1,2018,13,36,8,1,2018,1,1,1,10,1
645,2,2,1,5,51,5106,2,1,1.79769313486232e+308,421,422,422,9,1,2018,17,49,9,1,2018,18,32,9,1,2018,1,1,1,2,1
645,3,2,2,5,51,5106,2,1,1.79769313486232e+308,421,422,422,9,1,2018,18,33,10,1,2018,13,47,9,1,2018,1,1,1,4,1
645,4,2,1,5,51,5106,2,1,1.79769313486232e+308,421,422,422,10,1,2018,17,26,10,1,2018,19,40,10,1,2018,1,1,1,10,1
645,5,2,1,5,51,5106,2,1,1.79769313486232e+308,421,422,422,11,1,2018,17,1,11,1,2018,17,34,11,1,2018,1,1,1,5,1
645,6,2,2,5,51,5106,2,1,1.79769313486232e+308,421,422,422,11,1,2018,17,34,11,1,2018,18,57,11,1,2018,1,1,1,9,1
645,7,2,1,5,51,5106,2,1,1.79769313486232e+308,421,422,422,13,1,2018,10,45,13,1,2018,11,13,13,1,2018,1,1,1,7,1
645,8,2,1,5,51,5106,2,1,1.79769313486232e+308,421,422,422,13,1,2018,11,42,13,1,2018,12,2,13,1,2018,1,1,1,3,1
645,9,2,2,5,51,5106,2,1,1.79769313486232e+308,421,422,422,13,1,2018,12,2,13,1,2018,20,1,13,1,2018,1,1,1,7,1
646,1,2,1,5,51,5106,2,1,1.79769313486232e+308,421,426,426,28,12,2017,20,48,28,12,2017,21,15,28,12,2017,1,1,1,9,2
646,2,2,1,5,51,5106,2,1,1.79769313486232e+308,421,426,426,26,12,2017,21,44,26,12,2017,22,19,26,12,2017,1,1,1,21,1
646,3,2,2,5,51,5106,2,1,1.79769313486232e+308,421,426,426,28,12,2017,20,6,28,12,2017,20,47,28,12,2017,1,1,1,9,2
646,4,2,1,5,51,5106,2,1,1.79769313486232e+308,421,426,426,3,1,2018,15,24,3,1,2018,15,40,3,1,2018,1,1,1,7,2
646,5,2,1,5,51,5106,2,1,1.79769313486232e+308,421,426,426,30,12,2017,18,39,30,12,2017,19,23,30,12,2017,1,1,1,11,1
646,6,2,2,5,51,5106,2,1,1.79769313486232e+308,421,426,426,30,12,2017,19,25,30,12,2017,20,10,30,12,2017,1,1,1,10,2
646,7,2,1,5,51,5106,2,1,1.79769313486232e+308,421,426,426,26,12,2017,21,15,26,12,2017,21,43,26,12,2017,1,1,1,12,2
646,8,2,1,5,51,5106,2,1,1.79769313486232e+308,421,426,426,27,12,2017,19,37,27,12,2017,20,51,27,12,2017,1,1,1,3,2
646,9,2,2,5,51,5106,2,1,1.79769313486232e+308,421,426,426,3,1,2018,14,39,3,1,2018,15,22,3,1,2018,1,1,1,10,2
649,1,2,1,5,51,5103,2,1,1.79769313486232e+308,421,425,425,4,1,2018,11,13,4,1,2018,11,51,4,1,2018,1,1,1,5,1
649,2,2,1,5,51,5103,2,1,1.79769313486232e+308,421,425,425,2,1,2018,17,18,3,1,2018,9,42,2,1,2018,1,1,1,6,1
649,3,2,2,5,51,5103,2,1,1.79769313486232e+308,421,425,425,1,1,2018,16,56,1,1,2018,21,59,1,1,2018,1,1,1,5,1
649,4,2,1,5,51,5103,2,1,1.79769313486232e+308,421,421,425,28,12,2017,17,57,15,1,2018,1,42,28,12,2017,1,1,1,5,1
649,5,2,1,5,51,5103,2,1,1.79769313486232e+308,421,425,425,3,1,2018,23,4,4,1,2018,11,8,3,1,2018,1,1,1,9,1
649,6,2,2,5,51,5103,2,1,1.79769313486232e+308,421,425,425,2,1,2018,7,28,2,1,2018,16,5,2,1,2018,7,1,1,19,1
649,7,2,1,5,51,5103,2,1,1.79769313486232e+308,421,425,425,1,1,2018,13,8,6,1,2018,20,3,1,1,2018,1,1,1,4,1
649,8,2,1,5,51,5103,2,1,1.79769313486232e+308,421,425,425,7,1,2018,16,23,15,1,2018,0,25,7,1,2018,1,1,1,8,1
649,9,2,2,5,51,5103,2,1,1.79769313486232e+308,421,425,425,26,12,2017,18,13,15,1,2018,19,59,26,12,2017,1,1,1,4,1
651,2,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,6,1,2018,18,25,7,1,2018,8,5,6,1,2018,5,1,1,6,1
651,3,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,8,1,2018,20,54,8,1,2018,22,27,8,1,2018,1,1,1,9,1
651,5,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,7,1,2018,8,21,7,1,2018,8,42,7,1,2018,1,1,1,7,1
651,6,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,9,1,2018,18,22,9,1,2018,19,14,9,1,2018,1,1,1,5,1
651,7,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,8,1,2018,8,21,8,1,2018,8,45,8,1,2018,1,1,1,7,1
651,8,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,8,1,2018,19,23,8,1,2018,19,54,8,1,2018,1,1,1,5,1
651,9,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,10,1,2018,18,58,10,1,2018,19,44,10,1,2018,1,1,1,6,1
653,1,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,31,12,2017,10,54,1,1,2018,18,43,31,12,2017,1,1,1,9,1
653,2,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,1,1,2018,18,44,1,1,2018,19,0,1,1,2018,1,1,1,5,1
653,3,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,3,1,2018,19,44,4,1,2018,8,12,3,1,2018,1,1,1,5,1
653,4,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,1,1,2018,19,1,2,1,2018,8,41,1,1,2018,1,1,1,11,1
653,5,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,2,1,2018,8,41,2,1,2018,9,4,2,1,2018,1,1,1,5,1
653,6,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,4,1,2018,8,13,4,1,2018,9,2,4,1,2018,1,1,1,5,1
653,7,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,2,1,2018,18,26,2,1,2018,19,2,2,1,2018,1,1,1,12,1
653,9,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,4,1,2018,18,26,4,1,2018,19,38,4,1,2018,1,1,1,9,1
654,1,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,25,12,2017,7,32,25,12,2017,9,25,25,12,2017,1,1,1,7,1
654,2,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,25,12,2017,13,3,25,12,2017,14,46,25,12,2017,1,1,1,20,1
654,3,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,29,12,2017,8,17,29,12,2017,19,31,29,12,2017,1,1,1,10,1
654,4,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,25,12,2017,20,56,25,12,2017,22,38,25,12,2017,1,1,4,13,1
654,5,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,26,12,2017,18,21,26,12,2017,20,17,26,12,2017,1,1,1,11,1
654,6,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,30,12,2017,8,10,30,12,2017,9,21,30,12,2017,1,1,1,8,1
654,7,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,28,12,2017,7,56,28,12,2017,9,8,28,12,2017,1,1,1,11,1
654,8,2,1,5,51,5107,2,1,1.79769313486232e+308,421,424,424,29,12,2017,7,46,29,12,2017,8,15,29,12,2017,1,1,1,6,1
654,9,2,2,5,51,5107,2,1,1.79769313486232e+308,421,424,424,31,12,2017,7,40,31,12,2017,9,22,31,12,2017,1,1,1,12,1
655,1,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,3,1,2018,10,50,3,1,2018,12,29,3,1,2018,1,1,1,9,1
655,2,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,27,12,2017,12,33,27,12,2017,12,50,27,12,2017,1,1,1,7,1
655,3,2,2,5,51,5113,2,1,1.79769313486232e+308,411,415,415,27,12,2017,15,13,4,1,2018,19,53,27,12,2017,1,1,1,16,1
655,4,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,16,1,2018,19,36,23,1,2018,9,27,16,1,2018,1,1,1,9,1
655,5,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,16,1,2018,19,41,23,1,2018,9,53,16,1,2018,1,1,1,21,1
655,6,2,2,5,51,5113,2,1,1.79769313486232e+308,411,415,415,27,12,2017,8,59,4,1,2018,22,9,27,12,2017,1,1,1,9,1
655,7,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,28,12,2017,10,8,28,12,2017,11,3,28,12,2017,1,1,1,10,1
655,8,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,3,1,2018,12,32,16,1,2018,13,36,3,1,2018,1,1,1,8,1
655,9,2,2,5,51,5113,2,1,1.79769313486232e+308,411,415,415,27,12,2017,11,37,27,12,2017,12,19,27,12,2017,1,1,1,11,1
656,1,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,20,1,2018,20,8,20,1,2018,20,48,20,1,2018,1,1,1,12,1
656,2,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,21,1,2018,19,35,21,1,2018,21,29,21,1,2018,1,1,1,5,1
656,3,2,2,5,51,5113,2,1,1.79769313486232e+308,411,415,415,22,1,2018,9,6,22,1,2018,14,52,22,1,2018,1,1,1,3,1
656,4,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,20,1,2018,20,49,20,1,2018,20,55,20,1,2018,1,1,1,3,2
656,5,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,22,1,2018,6,50,22,1,2018,7,39,22,1,2018,1,1,1,6,1
656,6,2,2,5,51,5113,2,1,1.79769313486232e+308,411,415,415,22,1,2018,19,24,22,1,2018,21,12,22,1,2018,1,1,1,5,1
656,7,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,22,1,2018,7,40,22,1,2018,8,24,22,1,2018,1,1,1,6,1
656,8,2,1,5,51,5113,2,1,1.79769313486232e+308,411,415,415,22,1,2018,8,25,22,1,2018,9,6,22,1,2018,1,1,1,6,1
656,9,2,2,5,51,5113,2,1,1.79769313486232e+308,411,415,415,23,1,2018,6,36,23,1,2018,8,11,23,1,2018,1,1,1,6,1
657,1,2,1,5,51,5113,2,1,1.79769313486232e+308,411,412,412,14,12,2017,16,57,4,1,2018,3,37,14,12,2017,1,1,1,8,1
657,2,2,1,5,51,5113,2,1,1.79769313486232e+308,411,412,412,6,1,2018,5,31,6,1,2018,6,55,6,1,2018,1,1,1,14,1
657,3,2,2,5,51,5113,2,1,1.79769313486232e+308,411,412,412,8,1,2018,2,15,12,1,2018,23,3,8,1,2018,1,1,1,24,1
657,4,2,1,5,51,5113,2,1,1.79769313486232e+308,411,412,412,12,1,2018,19,25,12,1,2018,20,8,12,1,2018,1,1,1,8,1
657,5,2,1,5,51,5113,2,1,1.79769313486232e+308,411,412,412,12,1,2018,20,9,12,1,2018,20,21,12,1,2018,1,1,1,5,1
657,6,2,2,5,51,5113,2,1,1.79769313486232e+308,411,412,412,12,1,2018,20,21,12,1,2018,20,52,12,1,2018,1,1,1,2,1
657,7,2,1,5,51,5113,2,1,1.79769313486232e+308,411,412,412,12,1,2018,20,52,12,1,2018,21,20,12,1,2018,1,1,1,26,1
657,8,2,1,5,51,5113,2,1,1.79769313486232e+308,411,412,412,12,1,2018,21,21,12,1,2018,21,48,12,1,2018,1,1,1,16,1
657,9,2,2,5,51,5113,2,1,1.79769313486232e+308,411,412,412,12,1,2018,21,48,12,1,2018,22,50,12,1,2018,1,1,1,23,1
660,1,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,12,24,13,1,2018,12,39,13,1,2018,1,1,1,4,1
660,2,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,12,39,13,1,2018,12,57,13,1,2018,1,1,1,15,1
660,3,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,12,57,13,1,2018,15,44,13,1,2018,1,1,1,14,1
660,4,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,14,53,13,1,2018,15,6,13,1,2018,1,1,1,9,1
660,5,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,15,45,13,1,2018,15,58,13,1,2018,1,1,1,6,2
660,6,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,15,58,13,1,2018,16,7,13,1,2018,1,1,1,4,2
660,7,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,16,8,13,1,2018,16,13,13,1,2018,1,1,1,5,2
660,8,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,16,14,13,1,2018,16,25,13,1,2018,1,1,1,9,1
660,9,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,16,25,13,1,2018,16,35,13,1,2018,1,1,1,20,2
661,1,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,19,47,13,1,2018,20,7,13,1,2018,1,1,1,3,2
661,2,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,20,7,13,1,2018,20,15,13,1,2018,1,1,1,3,2
661,3,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,20,15,13,1,2018,20,20,13,1,2018,1,1,1,5,1
661,4,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,20,20,13,1,2018,20,34,13,1,2018,1,1,1,17,1
661,5,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,20,34,13,1,2018,20,52,13,1,2018,1,1,1,22,1
661,6,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,20,53,13,1,2018,20,57,13,1,2018,1,1,1,3,2
661,7,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,20,58,13,1,2018,21,2,13,1,2018,1,1,1,3,2
661,8,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,21,2,13,1,2018,21,9,13,1,2018,1,1,1,2,2
661,9,2,2,5,51,5101,3,1,1.79769313486232e+308,411,412,412,13,1,2018,21,10,13,1,2018,21,14,13,1,2018,1,1,1,8,2
662,1,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,27,12,2017,8,1,27,12,2017,8,58,27,12,2017,1,1,1,6,2
662,2,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,27,12,2017,8,58,27,12,2017,9,54,27,12,2017,1,1,1,7,2
662,3,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,27,12,2017,9,54,17,1,2018,8,53,27,12,2017,1,1,1,10,2
662,4,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,29,12,2017,8,21,17,1,2018,14,32,29,12,2017,1,1,1,11,2
662,5,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,27,12,2017,14,6,27,12,2017,14,35,27,12,2017,1,1,1,4,2
662,6,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,28,12,2017,10,15,28,12,2017,10,35,28,12,2017,1,1,1,6,2
662,7,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,28,12,2017,10,35,28,12,2017,10,44,28,12,2017,1,1,1,8,2
662,8,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,28,12,2017,10,44,28,12,2017,10,58,28,12,2017,1,1,1,3,2
662,9,2,2,5,51,5101,3,1,1.79769313486232e+308,421,422,422,29,12,2017,8,11,29,12,2017,8,20,29,12,2017,1,1,1,6,2
663,1,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,23,12,2017,11,18,24,12,2017,9,7,23,12,2017,1,1,1,10,1
663,2,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,24,12,2017,9,36,24,12,2017,11,6,24,12,2017,1,1,1,7,1
663,3,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,24,12,2017,11,8,24,12,2017,11,38,24,12,2017,7,1,1,6,2
663,4,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,24,12,2017,21,18,25,12,2017,6,14,24,12,2017,1,1,1,14,2
663,5,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,25,12,2017,16,39,25,12,2017,21,0,25,12,2017,1,1,1,8,1
663,6,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,25,12,2017,7,16,25,12,2017,8,7,25,12,2017,1,1,1,5,2
663,7,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,25,12,2017,9,43,25,12,2017,16,39,25,12,2017,1,1,1,6,1
663,8,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,25,12,2017,21,38,26,12,2017,0,0,25,12,2017,1,1,1,11,1
663,9,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,26,12,2017,7,15,26,12,2017,9,22,26,12,2017,1,1,1,5,1
664,1,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,27,12,2017,5,42,27,12,2017,8,1,27,12,2017,1,1,1,15,1
664,2,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,27,12,2017,10,16,27,12,2017,11,56,27,12,2017,1,1,1,18,1
664,3,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,27,12,2017,15,54,27,12,2017,17,17,27,12,2017,1,1,1,16,1
664,4,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,26,12,2017,16,59,26,12,2017,17,19,26,12,2017,1,1,1,3,2
664,5,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,28,12,2017,7,32,28,12,2017,8,55,28,12,2017,1,1,1,3,2
664,6,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,26,12,2017,17,21,26,12,2017,20,25,26,12,2017,1,1,1,10,1
664,7,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,26,12,2017,20,37,26,12,2017,21,39,26,12,2017,1,1,1,27,1
664,8,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,27,12,2017,18,0,27,12,2017,22,35,27,12,2017,1,1,1,24,1
664,9,2,2,5,51,5101,3,1,1.79769313486232e+308,411,413,413,28,12,2017,22,7,29,12,2017,6,45,28,12,2017,1,1,1,12,1
665,1,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,10,1,2018,11,53,10,1,2018,12,17,10,1,2018,1,1,1,1,2
665,2,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,9,1,2018,15,57,9,1,2018,16,21,9,1,2018,1,1,1,7,2
665,3,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,9,1,2018,16,22,15,1,2018,16,25,9,1,2018,1,1,1,7,1
665,4,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,9,1,2018,17,1,9,1,2018,18,18,9,1,2018,1,1,1,15,1
665,5,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,11,1,2018,18,26,15,1,2018,12,2,11,1,2018,1,1,1,10,2
665,6,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,17,1,2018,11,5,17,1,2018,11,32,17,1,2018,1,1,1,8,2
665,7,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,8,1,2018,16,56,9,1,2018,9,54,8,1,2018,7,1,1,5,1
665,8,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,9,1,2018,15,50,15,1,2018,17,14,9,1,2018,1,1,1,31,2
665,9,2,2,5,51,5101,3,1,1.79769313486232e+308,411,416,416,12,1,2018,9,45,17,1,2018,15,53,12,1,2018,1,1,1,13,1
