"grappe","exploitation","passage","s11a2q01","s11a2q02","s11a2q03","s11a2q04a","s11a2q04b","s11a2q04c","s11a2q05a","s11a2q05b","s11a2q05c"
698,8,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
698,9,1,3,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
699,1,1,1,101,1.79769313486232e+308,2,2,250,4,2,250
699,2,1,1,101,1.79769313486232e+308,1,2,250,3,2,250
699,3,1,1,101,1,1,2,250,2,2,250
699,4,1,1,101,1.79769313486232e+308,1,2,250,3,2,250
699,5,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,2,250
699,6,1,1,101,3,1,2,250,2,2,250
699,7,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,2,250
699,8,1,2,101,1.79769313486232e+308,2,2,250,3,2,250
699,9,1,2,101,1,2,2,250,3,2,250
700,1,1,2,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
700,2,1,1,101,1.79769313486232e+308,1,2,300,0,1.79769313486232e+308,1.79769313486232e+308
700,3,1,3,0,4,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
700,4,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
700,5,1,1,101,1.79769313486232e+308,2,2,300,1,2,300
700,6,1,2,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
700,7,1,1,101,1.79769313486232e+308,3,2,300,2,2,300
700,8,1,1,101,1.79769313486232e+308,2,9,25,1,2,300
700,9,1,2,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
701,1,1,2,103,1.79769313486232e+308,3,4,100,1,4,100
701,2,1,1,101,1.79769313486232e+308,1,2,250,1,2,250
701,3,1,2,102,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
701,4,1,2,102,1.79769313486232e+308,3,2,250,2,2,250
701,5,1,1,101,1.79769313486232e+308,2,2,250,1,2,250
701,6,1,1,101,1,3,2,250,3,2,250
701,7,1,1,101,1.79769313486232e+308,2,2,250,1,2,250
701,8,1,1,101,1.79769313486232e+308,1,2,250,0,1.79769313486232e+308,1.79769313486232e+308
701,9,1,2,101,1,4,2,250,2,2,250
702,1,1,2,102,1.79769313486232e+308,1,2,250,2,2,250
702,2,1,6,101,1.79769313486232e+308,1,2,250,3,2,250
702,3,1,1,101,2,1,2,250,2,2,250
702,4,1,2,102,1.79769313486232e+308,4,2,250,2,2,250
702,5,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,2,250
702,6,1,1,101,1,2,2,250,1,2,250
702,7,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,2,250
702,8,1,2,102,1.79769313486232e+308,1,2,250,2,2,250
702,9,1,1,101,1,2,2,250,0,1.79769313486232e+308,1.79769313486232e+308
703,1,1,3,101,1.79769313486232e+308,4,2,250,3,2,250
703,2,1,2,102,1.79769313486232e+308,2,2,250,2,2,250
703,3,1,1,102,1,2,2,250,0,1.79769313486232e+308,1.79769313486232e+308
703,4,1,2,104,1.79769313486232e+308,1,2,250,0,1.79769313486232e+308,1.79769313486232e+308
703,8,1,2,102,1.79769313486232e+308,1,2,250,2,2,250
703,9,1,1,101,1,2,2,250,1,2,250
704,1,1,2,101,1.79769313486232e+308,1,2,250,1,2,250
704,2,1,1,101,1.79769313486232e+308,3,2,250,12,2,250
704,5,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,2,250
704,6,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
704,9,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,6,2,250
705,1,1,4,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
705,2,1,1,101,1.79769313486232e+308,25,1,1,0,1.79769313486232e+308,1.79769313486232e+308
705,3,1,1,101,1,1,4,100,1,2,250
705,4,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
705,5,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
705,6,1,1,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
705,7,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,2,250
705,8,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
706,1,1,2,101,1.79769313486232e+308,15,2,250,8,2,250
706,2,1,1,101,1.79769313486232e+308,1,2,250,0,1.79769313486232e+308,1.79769313486232e+308
706,3,1,1,101,1,1,2,250,2,2,250
706,4,1,2,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
706,5,1,2,101,1.79769313486232e+308,5,2,250,1,2,250
706,6,1,4,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
706,7,1,1,101,1.79769313486232e+308,1,2,250,2,2,250
706,8,1,2,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
706,9,1,6,101,1,5,2,250,2,2,250
707,1,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
707,2,1,1,101,1.79769313486232e+308,2,2,250,1,2,250
707,3,1,3,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
707,4,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
707,5,1,1,101,1.79769313486232e+308,2,2,250,1,2,250
707,6,1,2,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
707,7,1,1,101,1.79769313486232e+308,2,2,250,1,2,250
707,8,1,1,101,1.79769313486232e+308,1,2,250,2,2,250
707,9,1,1,101,2,3,2,250,2,2,250
708,1,1,1,101,1.79769313486232e+308,1,2,250,5,2,250
708,3,1,2,101,1,0,1.79769313486232e+308,1.79769313486232e+308,4,2,250
708,4,1,1,101,1.79769313486232e+308,5,2,250,3,2,250
708,5,1,1,101,1.79769313486232e+308,6,5,30,0,1.79769313486232e+308,1.79769313486232e+308
708,6,1,6,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
708,7,1,3,107,1.79769313486232e+308,5,1,5,10,1,10
708,8,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,2,250
708,9,1,1,101,1,1,2,250,0,1.79769313486232e+308,1.79769313486232e+308
709,1,1,1,101,1.79769313486232e+308,4,6,30,2,6,30
709,2,1,3,101,1.79769313486232e+308,30,1,50,20,1,50
709,3,1,2,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
709,4,1,3,101,1.79769313486232e+308,1,1,100,1,1,100
709,5,1,3,101,1.79769313486232e+308,101,2,150,0,1.79769313486232e+308,1.79769313486232e+308
709,6,1,2,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
709,7,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
709,8,1,1,101,1.79769313486232e+308,2,2,150,1,4,100
710,1,1,3,101,1.79769313486232e+308,10,4,100,7,4,100
710,2,1,1,101,1.79769313486232e+308,20,2,250,18,2,250
710,3,1,1,101,3,40,2,250,20,2,250
710,4,1,2,101,1.79769313486232e+308,2,2,250,1,2,250
710,5,1,1,101,1.79769313486232e+308,23,2,250,15,2,250
710,6,1,2,101,1,8,2,250,11,2,250
710,7,1,1,101,1.79769313486232e+308,14,2,250,12,2,250
710,8,1,2,101,1.79769313486232e+308,4,4,100,2,4,100
710,9,1,1,101,1,23,2,250,12,2,250
711,1,1,2,101,1.79769313486232e+308,2,2,250,0,1.79769313486232e+308,1.79769313486232e+308
711,2,1,1,101,1.79769313486232e+308,2,2,250,3,2,250
711,3,1,1,101,1,3,2,250,4,2,250
711,4,1,4,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
711,5,1,1,101,1.79769313486232e+308,5,2,150,4,2,150
711,6,1,2,101,1,3,2,250,0,1.79769313486232e+308,1.79769313486232e+308
711,7,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,2,250
711,8,1,2,101,1.79769313486232e+308,2,2,250,0,1.79769313486232e+308,1.79769313486232e+308
711,9,1,2,101,1,3,2,250,1,2,250
712,1,1,1,101,1.79769313486232e+308,4,2,250,2,2,250
712,2,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
712,3,1,2,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
712,4,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
712,5,1,1,101,1.79769313486232e+308,1,2,250,1,2,250
712,6,1,1,101,1,1,2,250,0,1.79769313486232e+308,1.79769313486232e+308
712,7,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
712,8,1,4,102,1.79769313486232e+308,4,2,250,5,2,250
712,9,1,1,101,1,2,2,500,1,2,250
713,1,1,1,101,1.79769313486232e+308,6,2,250,8,2,250
713,2,1,1,101,1.79769313486232e+308,2,2,250,5,2,250
713,3,1,1,101,1,3,2,250,7,2,250
713,4,1,1,102,1.79769313486232e+308,4,2,250,6,2,250
713,5,1,1,101,1.79769313486232e+308,6,2,250,8,2,250
713,6,1,1,101,1,4,2,250,7,2,250
713,7,1,1,102,1.79769313486232e+308,5,4,100,7,4,100
713,8,1,1,101,1.79769313486232e+308,5,2,250,8,2,250
713,9,1,1,101,1,4,2,250,6,2,250
714,1,1,1,101,1.79769313486232e+308,3,2,250,8,2,250
714,2,1,1,101,1.79769313486232e+308,3,2,250,8,2,250
714,3,1,1,101,1,2,2,250,17,2,250
714,4,1,1,101,1.79769313486232e+308,4,2,250,8,2,250
714,5,1,1,101,1.79769313486232e+308,5,2,250,4,2,250
714,8,1,1,101,1.79769313486232e+308,8,2,250,12,2,250
715,1,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
715,2,1,2,101,1.79769313486232e+308,2,4,100,0,1.79769313486232e+308,1.79769313486232e+308
715,3,1,1,101,1,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
715,4,1,1,101,1.79769313486232e+308,5,4,100,2,4,100
715,5,1,1,102,1.79769313486232e+308,5,4,100,8,4,100
715,6,1,1,103,1,2,4,70,0,1.79769313486232e+308,1.79769313486232e+308
715,7,1,2,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
715,8,1,1,103,1.79769313486232e+308,3,4,70,7,4,70
715,9,1,1,103,1,2,4,70,0,1.79769313486232e+308,1.79769313486232e+308
716,1,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
716,2,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
716,3,1,1,103,1,1,4,0,0,1.79769313486232e+308,1.79769313486232e+308
716,4,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
716,5,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
716,6,1,2,103,1,3,4,70,1,4,70
716,7,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
716,8,1,1,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
716,9,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
717,1,1,2,103,1.79769313486232e+308,6,4,70,10,4,70
717,2,1,2,103,1.79769313486232e+308,10,4,70,2,4,70
717,3,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
717,4,1,1,103,1.79769313486232e+308,1,4,70,0,1.79769313486232e+308,1.79769313486232e+308
717,5,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
717,6,1,2,104,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
717,7,1,1,103,1.79769313486232e+308,6,4,70,10,4,70
717,8,1,1,103,1.79769313486232e+308,6,4,70,10,4,70
717,9,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,4,4,70
718,1,1,1,103,1.79769313486232e+308,1,4,70,1,4,70
718,2,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,4,70
718,3,1,1,103,1,2,4,70,3,4,70
718,4,1,1,103,1.79769313486232e+308,1,4,70,2,4,70
718,5,1,2,101,1.79769313486232e+308,1,4,100,1,4,100
718,6,1,1,103,1,2,4,70,2,4,70
718,7,1,1,103,1.79769313486232e+308,14,4,70,12,4,70
718,8,1,1,103,1.79769313486232e+308,1,4,70,4,4,70
718,9,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,2,4,70
719,1,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
719,2,1,1,103,1.79769313486232e+308,4,4,70,6,4,70
719,3,1,1,103,1,15,4,70,17,4,70
719,4,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,4,70
719,5,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,4,70
719,6,1,1,103,1,14,4,70,15,4,70
719,7,1,1,103,1.79769313486232e+308,20,4,70,30,4,70
719,8,1,1,103,1.79769313486232e+308,1,4,70,3,4,70
719,9,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,5,4,70
720,1,1,1,101,1.79769313486232e+308,20,9,25,500,9,0
720,2,1,1,101,1.79769313486232e+308,20,9,25,20,9,25
720,3,1,2,101,1,6,9,150,25,9,800
720,4,1,2,101,1.79769313486232e+308,5,9,25,0,1.79769313486232e+308,1.79769313486232e+308
720,5,1,1,101,1.79769313486232e+308,15,9,25,375,9,0
720,6,1,2,101,1,25,4,800,30,4,800
720,7,1,1,101,1.79769313486232e+308,30,9,25,30,9,25
720,8,1,1,101,1.79769313486232e+308,25,9,35,20,9,700
720,9,1,2,102,1,20,4,22,20,4,2
726,1,1,1,103,1.79769313486232e+308,50,1,50,4,4,70
726,2,1,1,103,1.79769313486232e+308,2,4,70,3,4,70
726,3,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
726,4,1,1,103,1.79769313486232e+308,1,4,70,4,4,70
726,5,1,1,103,1.79769313486232e+308,5,4,70,3,4,70
726,6,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
726,7,1,2,101,1.79769313486232e+308,4,4,100,3,4,100
726,8,1,1,101,1.79769313486232e+308,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
726,9,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,2,4,70
727,1,1,1,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,4,70
727,2,1,1,103,1.79769313486232e+308,3,4,70,5,4,70
727,3,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
727,4,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,4,90
727,5,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1,4,90
727,6,1,1,103,1,0,1.79769313486232e+308,1.79769313486232e+308,2,4,70
727,7,1,1,103,1.79769313486232e+308,4,4,70,9,4,70
727,8,1,1,103,1.79769313486232e+308,2,4,70,4,4,70
727,9,1,1,103,1,2,4,70,4,4,70
732,1,1,1,101,1.79769313486232e+308,8,9,180,5,9,100
732,2,1,1,101,1.79769313486232e+308,5,9,100,5,9,100
732,3,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
732,4,1,1,101,1.79769313486232e+308,7,9,140,0,1.79769313486232e+308,1.79769313486232e+308
732,5,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,10,9,200
732,6,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
732,7,1,1,101,1.79769313486232e+308,3,4,300,0,1.79769313486232e+308,1.79769313486232e+308
732,8,1,1,101,1.79769313486232e+308,8,4,400,0,1.79769313486232e+308,1.79769313486232e+308
732,9,1,1,101,3,10,9,200,0,1.79769313486232e+308,1.79769313486232e+308
733,1,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
733,2,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
733,3,1,3,102,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
733,5,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
733,6,1,1,101,1,35,9,25,35,9,25
733,7,1,1,101,1.79769313486232e+308,36,9,25,36,9,25
733,8,1,1,101,1.79769313486232e+308,24,9,25,24,9,25
733,9,1,1,101,1,6,9,25,6,9,25
734,1,1,1,101,1.79769313486232e+308,30,9,25,30,9,25
734,2,1,3,103,1.79769313486232e+308,10,4,70,10,4,70
734,3,1,2,102,1,4,2,250,4,2,250
734,4,1,3,103,1.79769313486232e+308,7,4,70,7,4,70
734,5,1,2,102,1.79769313486232e+308,4,2,250,4,2,250
734,6,1,2,102,1,7,2,250,7,2,250
734,7,1,3,103,1.79769313486232e+308,8,4,70,9,4,70
734,8,1,2,102,1.79769313486232e+308,4,2,250,3,2,250
734,9,1,5,102,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
735,1,1,1,101,1.79769313486232e+308,20,9,25,20,9,25
735,2,1,2,102,1.79769313486232e+308,3,2,250,3,2,250
735,3,1,2,102,1,2,2,250,3,2,250
735,4,1,1,101,1.79769313486232e+308,25,9,25,25,9,25
735,5,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
735,6,1,3,103,1,6,4,100,6,4,100
735,7,1,2,101,1.79769313486232e+308,25,9,25,25,9,25
735,8,1,1,102,1.79769313486232e+308,1,2,250,1,2,250
735,9,1,2,102,1,6,2,250,6,2,250
738,1,1,1,101,1.79769313486232e+308,1,2,200,1,2,200
738,2,1,1,101,1.79769313486232e+308,4,2,200,4,2,200
738,3,1,1,101,1,3,2,2,5,2,2
738,4,1,1,101,1.79769313486232e+308,3,2,200,4,2,200
738,5,1,1,101,1.79769313486232e+308,1,1,2,200,1,2
738,6,1,1,101,1,2,2,200,4,2,200
738,7,1,2,101,1.79769313486232e+308,1,2,200,3,2,200
738,8,1,1,101,1.79769313486232e+308,2,2,200,4,2,200
738,9,1,1,101,7,1,2,200,1,2,200
739,2,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,7,9,25
739,3,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,3,9,25
739,5,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,11,9,25
739,6,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
739,7,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,4,9,25
739,8,1,2,101,1.79769313486232e+308,3,9,25,4,9,25
739,9,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,2,9,25
740,1,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
740,2,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
740,3,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,9,9,25
740,5,1,1,101,1.79769313486232e+308,5,9,25,2,9,25
740,6,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,11,9,25
740,7,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
740,9,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,12,9,25
741,1,1,1,101,1.79769313486232e+308,7,2,200,10,2,200
741,2,1,2,102,1.79769313486232e+308,10,9,20,8,9,20
741,3,1,2,101,7,15,9,20,20,9,20
741,4,1,1,101,1.79769313486232e+308,9,2,200,6,2,200
741,5,1,3,102,1.79769313486232e+308,10,9,20,4,2,200
741,6,1,1,102,7,2,2,200,3,2,200
741,7,1,1,101,1.79769313486232e+308,10,2,200,14,2,200
741,8,1,2,101,1.79769313486232e+308,19,9,20,10,9,20
741,9,1,3,102,6,1,2,200,9,9,20
742,1,1,1,101,1.79769313486232e+308,75,9,20,7,9,20
742,2,1,2,102,1.79769313486232e+308,15,9,20,8,9,20
742,3,1,1,101,1,3,2,100,13,9,20
742,4,1,1,101,1.79769313486232e+308,10,9,20,15,9,20
742,5,1,2,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
742,6,1,1,101,1,17,4,20,30,9,20
742,7,1,2,102,1.79769313486232e+308,5,9,20,5,9,20
742,8,1,1,101,1.79769313486232e+308,50,9,20,15,9,20
742,9,1,2,101,1,25,9,20,20,9,20
743,1,1,1,101,1.79769313486232e+308,3,9,20,5,9,20
743,2,1,1,101,1.79769313486232e+308,2,2,200,3,2,200
743,3,1,2,102,1,6,2,200,7,2,200
743,4,1,2,102,1.79769313486232e+308,3,2,200,5,2,200
743,5,1,1,101,1.79769313486232e+308,5,2,200,6,2,200
743,6,1,1,101,1,3,2,200,5,2,200
743,7,1,1,101,1.79769313486232e+308,10,2,200,10,2,200
743,8,1,1,101,1.79769313486232e+308,4,2,200,5,2,200
743,9,1,1,101,1,3,2,200,1,2,200
744,1,1,1,101,1.79769313486232e+308,1,2,200,2,2,200
744,2,1,2,101,1.79769313486232e+308,1,2,200,1,2,200
744,3,1,1,101,1,1,2,200,2,2,200
744,4,1,1,101,1.79769313486232e+308,1,4,100,0,1.79769313486232e+308,1.79769313486232e+308
744,5,1,1,101,1.79769313486232e+308,2,2,200,0,1.79769313486232e+308,1.79769313486232e+308
744,6,1,1,101,1,2,2,200,3,2,200
744,7,1,1,101,1.79769313486232e+308,15,2,200,14,2,200
744,8,1,1,101,1.79769313486232e+308,10,2,200,7,2,200
744,9,1,1,101,1,5,3,200,2,2,200
745,1,1,1,101,1.79769313486232e+308,10,9,20,2,2,200
745,2,1,1,101,1.79769313486232e+308,4,2,200,2,2,200
745,3,1,1,101,1,4,2,200,3,2,200
745,4,1,1,101,1.79769313486232e+308,2,2,200,4,2,200
745,5,1,1,101,1.79769313486232e+308,2,2,200,4,2,200
745,6,1,1,101,1,2,2,200,3,2,200
745,7,1,1,101,1.79769313486232e+308,2,2,200,4,2,200
745,8,1,1,101,1.79769313486232e+308,6,2,200,10,2,200
745,9,1,1,101,1,3,2,200,2,2,200
747,1,1,1,101,1.79769313486232e+308,5,9,25,2,9,25
747,2,1,1,101,1.79769313486232e+308,5,9,25,7,9,25
747,3,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,5,9,25
747,4,1,1,101,1.79769313486232e+308,5,9,25,7,9,25
747,5,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
747,6,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,2,9,25
747,7,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
747,8,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
747,9,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,4,9,25
748,1,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
748,2,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,9,25
748,3,1,1,101,1,7,9,25,10,9,25
748,4,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
748,5,1,2,101,1.79769313486232e+308,4,9,25,2,9,25
748,6,1,2,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
748,7,1,1,101,1.79769313486232e+308,4,2,250,2,2,250
748,8,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,9,25
748,9,1,1,101,1,6,9,25,2,9,25
749,1,1,1,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,9,25
749,2,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,9,25
749,3,1,2,101,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
749,6,1,3,101,1,0,1.79769313486232e+308,1.79769313486232e+308,9,9,25
749,7,1,2,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,2,9,25
749,9,1,1,101,1,0,1.79769313486232e+308,1.79769313486232e+308,12,9,25
750,1,1,1,101,1.79769313486232e+308,20,9,20,18,9,20
750,2,1,1,101,1.79769313486232e+308,2,1,100,2,1,100
