"grappe","exploitation","passage","s5q01","s5q02","s5q03","s5q04","s5q05","s5q06","s5q07","s5q08","s5q09","s5q10","s5q11"
1030,9,1,1,2,2,2,2,2,2,2,2,2,2
1031,1,1,1,2,2,2,2,2,2,2,2,2,2
1031,2,1,1,2,2,2,2,2,2,2,2,2,2
1031,3,1,1,2,2,2,2,2,2,2,2,2,2
1031,4,1,1,2,2,2,2,2,2,2,2,2,2
1031,5,1,3,2,2,2,2,2,2,2,2,2,2
1031,6,1,1,2,2,2,2,2,2,2,2,2,2
1031,7,1,1,2,2,2,2,2,2,2,2,2,2
1031,8,1,1,2,2,2,2,2,2,2,2,2,2
1031,9,1,1,2,2,2,2,2,2,2,2,2,2
1032,1,1,1,2,2,2,2,2,2,2,2,2,2
1032,2,1,1,2,2,2,2,2,2,2,2,2,2
1032,3,1,1,2,2,2,2,2,2,2,2,2,2
1032,4,1,1,2,2,2,1,2,2,2,2,2,1
1032,5,1,1,2,2,2,2,2,2,2,2,2,2
1032,6,1,1,2,2,2,2,2,2,2,2,2,2
1032,7,1,2,2,2,2,2,2,2,2,2,2,2
1032,8,1,1,2,2,2,2,2,2,2,2,2,2
1032,9,1,1,2,2,2,2,2,2,2,2,2,2
1033,1,1,1,2,2,2,2,2,2,2,2,2,2
1033,2,1,1,2,2,2,1,2,2,2,2,2,1
1033,3,1,1,2,2,2,1,2,2,2,2,2,1
1033,4,1,22,2,2,2,1,2,2,2,2,2,1
1033,5,1,28,2,2,2,2,2,2,2,2,2,2
1033,6,1,2,1,2,2,1,2,2,2,2,2,1
1033,7,1,2,2,2,2,2,2,2,2,2,2,2
1033,8,1,8,1,2,2,1,2,2,2,2,2,1
1033,9,1,1,2,2,2,1,2,2,2,2,2,1
1034,1,1,9,2,2,2,2,2,2,2,2,2,2
1034,2,1,6,2,2,2,2,2,2,2,2,2,2
1034,3,1,1,2,2,2,2,2,2,2,2,2,2
1034,4,1,1,2,2,2,2,2,2,2,2,2,2
1034,5,1,13,2,2,2,2,2,2,2,2,2,2
1034,6,1,1,2,2,2,1,2,2,2,2,2,1
1034,7,1,2,2,2,2,2,2,2,2,2,2,2
1034,8,1,2,2,2,2,2,2,2,2,2,2,2
1034,9,1,1,2,2,2,2,2,2,2,2,2,2
1035,1,1,1,2,2,2,2,2,2,2,2,2,2
1035,2,1,1,2,2,2,2,2,2,2,2,2,2
1035,3,1,1,2,2,2,1,2,2,2,2,2,1
1035,4,1,2,2,2,2,1,2,2,2,2,2,2
1035,5,1,1,2,2,2,2,2,2,2,2,2,2
1035,6,1,4,2,2,2,1,2,2,2,2,2,1
1035,7,1,2,2,2,2,2,2,2,2,2,2,2
1035,8,1,4,2,1,2,2,2,2,2,2,2,1
1035,9,1,2,1,1,2,2,2,2,2,2,2,1
1036,1,1,1,2,2,2,1,2,2,2,2,2,1
1036,2,1,1,2,2,2,2,2,2,2,2,2,2
1036,3,1,1,2,2,2,2,2,2,2,2,2,2
1036,4,1,1,2,2,2,2,2,2,2,2,2,2
1036,5,1,1,2,2,2,2,2,2,2,2,2,2
1036,6,1,1,2,2,2,2,2,2,2,2,2,2
1036,7,1,1,2,2,2,1,2,2,2,2,2,1
1036,8,1,1,2,2,2,2,2,2,2,2,2,2
1036,9,1,1,2,2,2,2,2,2,2,2,2,2
1037,1,1,2,2,2,2,1,2,2,2,2,2,1
1037,2,1,1,2,2,2,2,2,2,2,2,2,2
1037,3,1,1,2,2,2,2,2,2,2,2,2,2
1037,5,1,2,2,2,2,2,2,2,2,2,2,2
1037,6,1,2,2,2,2,2,2,2,2,2,2,2
1037,7,1,1,2,2,2,2,2,2,2,2,2,2
1037,8,1,1,2,2,2,2,2,2,2,2,2,2
1037,9,1,1,2,2,2,1,2,2,2,2,2,1
1038,1,1,2,2,2,2,2,2,2,2,2,2,2
1038,2,1,1,2,2,2,2,2,2,2,2,2,2
1038,3,1,1,2,2,2,2,2,2,2,2,2,2
1038,4,1,2,2,2,2,2,2,2,2,2,2,2
1038,5,1,1,2,2,2,2,2,2,2,2,2,2
1038,6,1,1,2,2,2,2,2,2,2,2,2,2
1038,7,1,2,2,2,2,2,2,2,2,2,2,2
1038,8,1,1,2,2,2,2,2,2,2,2,1,1
1038,9,1,2,2,2,2,2,2,2,2,2,2,2
1039,1,1,2,2,2,2,2,2,2,2,2,2,2
1039,2,1,1,2,2,2,2,2,2,2,2,2,2
1039,3,1,1,2,2,2,2,2,2,2,2,2,2
1039,4,1,1,2,2,2,2,2,2,2,2,2,2
1039,5,1,2,1,2,2,2,2,2,2,2,2,1
1039,6,1,1,2,2,2,2,2,2,2,2,2,2
1039,7,1,1,2,2,2,2,2,2,2,2,2,2
1039,8,1,2,2,2,2,2,2,2,2,2,2,2
1039,9,1,1,2,2,2,2,2,2,2,2,2,2
1040,1,1,9,2,2,2,2,2,2,2,2,2,2
1040,2,1,1,2,2,2,2,2,2,2,2,2,2
1040,3,1,6,2,2,2,2,2,2,2,2,2,2
1040,4,1,2,2,2,2,2,2,2,2,2,2,2
1040,5,1,10,2,2,2,2,2,2,2,2,2,2
1040,6,1,2,2,2,2,2,2,2,2,2,2,2
1040,7,1,2,2,2,2,2,2,2,2,2,2,2
1040,8,1,2,2,2,2,2,2,2,2,2,2,2
1040,9,1,2,2,2,2,2,2,2,2,2,2,2
1041,1,1,1,2,2,2,1,2,2,2,2,2,1
1041,2,1,2,2,2,2,2,2,2,2,2,2,2
1041,3,1,1,2,2,2,1,2,2,2,2,2,1
1041,4,1,1,2,2,2,1,2,2,2,2,2,1
1041,5,1,1,2,2,2,2,2,2,1,2,2,1
1041,6,1,1,2,2,2,2,2,2,2,2,2,2
1041,7,1,1,2,2,2,1,2,2,2,2,2,1
1041,8,1,2,2,2,2,2,2,2,2,2,2,2
1041,9,1,1,1,2,2,1,2,2,2,2,2,1
1042,1,1,1,2,2,1,2,2,2,2,2,2,1
1042,2,1,1,2,2,2,1,1,2,2,2,2,1
1042,3,1,1,2,2,2,2,1,2,2,2,2,1
1042,4,1,1,2,1,2,2,2,2,2,2,2,1
1042,5,1,2,2,2,2,1,2,2,2,2,2,1
1042,6,1,2,2,2,2,2,1,2,2,2,2,1
1042,7,1,2,2,2,2,2,2,2,2,2,2,2
1042,8,1,1,1,2,2,2,1,2,2,2,2,1
1042,9,1,1,1,2,2,2,2,2,2,1,2,1
1043,1,1,2,2,2,2,2,2,2,2,2,2,2
1043,2,1,1,2,2,2,2,2,2,2,2,2,2
1043,3,1,1,2,2,2,2,2,2,2,2,2,2
1043,4,1,2,2,2,2,1,2,2,2,2,2,1
1043,5,1,2,2,2,2,2,2,2,2,2,2,2
1043,6,1,1,2,2,2,2,2,2,2,2,2,2
1043,7,1,2,1,2,2,2,2,2,2,2,2,1
1043,8,1,1,2,2,2,2,1,2,2,2,2,1
1043,9,1,1,2,2,2,1,2,2,2,2,2,1
1044,1,1,2,2,2,1,2,2,2,2,2,1,1
1044,2,1,1,2,1,2,1,2,1,2,2,2,1
1044,3,1,2,2,2,2,2,2,1,2,2,2,1
1044,4,1,1,1,2,2,2,2,2,2,2,2,1
1044,5,1,2,1,2,2,2,2,2,2,2,2,1
1044,6,1,2,2,1,2,2,2,2,2,2,2,1
1044,7,1,2,2,2,2,2,2,2,2,2,2,2
1044,8,1,2,1,2,2,2,2,2,2,2,2,1
1044,9,1,2,1,2,2,2,2,2,2,2,2,1
1045,1,1,1,2,2,2,2,2,2,2,2,2,2
1045,2,1,2,2,2,2,2,2,2,2,2,2,2
1045,3,1,1,2,2,2,2,2,2,2,2,2,2
1045,4,1,1,2,2,2,2,2,2,2,2,2,2
1045,5,1,2,2,2,2,2,2,2,2,2,2,2
1045,6,1,1,2,2,2,2,2,2,2,2,1,1
1045,7,1,1,2,2,2,2,1,2,2,2,2,2
1045,8,1,4,1,2,2,2,2,2,2,2,2,1
1045,9,1,1,2,2,2,2,2,2,2,2,2,2
1046,1,1,1,2,2,2,1,2,2,2,2,2,1
1046,2,1,1,2,2,2,2,2,1,2,2,2,1
1046,3,1,1,2,2,2,2,2,2,2,2,1,1
1046,4,1,1,2,2,2,2,2,2,2,2,2,2
1046,5,1,2,2,2,2,1,1,2,2,2,2,1
1046,6,1,2,2,2,2,2,2,1,2,2,2,1
1046,7,1,1,2,2,2,2,2,2,2,2,2,2
1046,8,1,2,2,2,2,2,2,2,2,2,2,2
1046,9,1,1,2,2,2,2,1,2,2,2,2,1
1047,1,1,1,2,2,2,1,2,2,2,2,2,2
1047,2,1,1,2,2,2,2,2,2,2,2,2,2
1047,3,1,1,1,2,2,1,1,2,2,2,2,2
1047,4,1,1,2,2,2,2,2,2,2,2,2,2
1047,5,1,1,2,2,2,2,2,2,2,2,2,2
1047,6,1,1,2,2,2,2,2,2,2,2,2,2
1047,7,1,1,2,2,2,2,2,2,2,2,2,2
1047,8,1,2,2,2,2,1,2,2,2,2,2,1
1047,9,1,1,2,1,2,1,2,2,2,2,2,2
1048,1,1,1,2,2,2,2,1,1,2,2,2,1
1048,2,1,2,2,1,2,2,2,2,2,2,2,1
1048,3,1,2,2,2,2,2,2,2,2,2,2,2
1048,4,1,1,1,1,2,2,2,2,2,2,2,1
1048,5,1,2,2,1,2,2,2,2,1,2,2,1
1048,6,1,2,2,2,2,1,2,2,2,2,2,1
1048,7,1,2,2,2,2,2,2,2,2,2,2,2
1048,8,1,2,2,2,2,2,2,2,2,2,1,1
1048,9,1,5,2,1,2,2,2,2,2,2,1,1
1049,1,1,1,2,2,2,2,2,2,2,2,2,2
1049,2,1,1,1,2,2,2,2,2,2,2,2,1
1049,3,1,2,2,2,2,2,2,2,2,2,2,2
1049,4,1,2,2,2,2,2,2,2,2,2,2,2
1049,5,1,1,2,2,2,2,2,2,2,2,2,2
1049,6,1,2,2,2,2,2,2,2,2,2,2,2
1049,7,1,2,2,2,2,2,2,2,2,2,2,2
1049,8,1,2,2,2,2,2,2,2,2,2,2,2
1049,9,1,2,2,2,2,2,2,2,2,2,2,2
1050,1,1,6,2,2,2,2,2,2,2,2,2,2
1050,2,1,1,2,2,2,2,2,2,2,2,2,2
1050,3,1,1,2,2,2,2,2,2,2,2,2,2
1050,4,1,3,2,2,2,2,2,2,2,2,2,2
1050,5,1,2,2,2,2,2,2,2,2,2,2,2
1050,6,1,1,2,2,2,2,2,2,2,2,2,2
1050,7,1,1,2,2,2,2,2,2,2,2,2,2
1050,8,1,1,2,2,2,2,2,2,2,2,2,2
1050,9,1,2,2,2,2,2,2,2,2,2,2,2
1051,1,1,2,2,2,2,2,2,2,2,2,2,2
1051,2,1,2,2,2,2,2,2,2,2,2,2,2
1051,3,1,2,2,2,2,2,2,2,2,2,2,2
1051,4,1,1,2,2,2,2,2,2,2,2,2,2
1051,5,1,1,2,2,2,2,2,2,2,2,2,2
1051,6,1,1,2,2,2,2,2,2,2,2,2,2
1051,7,1,2,2,2,2,2,2,2,2,2,2,2
1051,8,1,1,2,2,2,2,2,2,2,2,2,2
1051,9,1,2,2,2,2,2,2,2,2,2,2,2
1052,1,1,1,1,2,2,1,2,2,2,2,2,1
1052,2,1,1,2,2,2,1,2,2,2,2,2,1
1052,3,1,1,2,2,2,1,2,2,2,2,2,1
1052,4,1,1,2,2,2,2,2,2,2,2,2,2
1052,5,1,1,2,2,2,2,2,2,2,2,2,2
1052,6,1,1,2,1,2,2,2,2,2,2,2,1
1052,7,1,1,2,1,2,2,2,2,2,2,2,1
1052,8,1,1,2,2,2,2,2,2,2,2,2,2
1052,9,1,1,2,2,2,1,2,2,2,2,2,1
1053,1,1,2,2,2,2,2,2,2,2,2,2,2
1053,2,1,5,1,2,2,2,2,2,2,2,2,1
1053,3,1,1,2,2,2,2,2,2,2,2,2,2
1053,4,1,1,2,2,2,2,2,2,2,2,2,2
1053,5,1,1,2,2,2,2,2,2,2,2,2,2
1053,6,1,9,2,2,2,2,2,2,2,2,2,2
1053,7,1,2,2,2,2,2,2,2,2,2,2,2
1053,8,1,1,2,2,2,2,2,2,2,2,2,2
1053,9,1,5,2,2,2,2,2,2,2,2,2,2
1054,1,1,1,1,2,2,2,2,2,2,2,2,2
1054,2,1,2,1,2,2,2,2,2,2,2,2,1
1054,3,1,2,2,2,2,2,2,1,2,2,2,1
1054,4,1,2,2,2,1,2,2,2,2,2,2,2
1054,5,1,1,2,2,2,2,2,2,2,2,2,2
1054,6,1,2,1,2,2,1,2,2,2,1,2,1
1054,7,1,2,1,2,2,2,2,2,2,2,1,2
1054,8,1,2,2,2,2,2,2,2,2,2,2,2
1054,9,1,1,1,2,2,2,2,2,2,2,2,1
1055,1,1,2,2,2,2,2,2,2,2,2,2,2
1055,2,1,2,2,2,2,2,2,2,2,2,2,2
1055,3,1,2,1,2,2,2,1,2,2,2,2,1
1055,4,1,2,2,2,2,2,2,2,2,2,2,2
1055,5,1,2,2,2,2,2,1,2,2,2,2,1
1055,6,1,2,2,2,2,2,2,2,2,2,2,2
1055,7,1,2,2,2,2,2,2,2,2,2,2,2
1055,8,1,2,2,1,2,2,2,2,2,2,2,1
1055,9,1,1,1,2,2,2,2,1,2,2,2,1
1056,1,1,4,2,2,1,2,2,1,2,2,2,1
1056,2,1,2,1,2,1,2,2,2,2,2,2,1
1056,3,1,2,2,2,2,2,2,1,2,2,2,2
1056,4,1,2,2,2,2,2,2,2,2,2,2,2
1056,5,1,2,1,2,2,2,2,2,2,2,2,1
1056,6,1,1,2,2,2,2,2,2,2,2,2,2
1056,7,1,1,1,2,2,2,2,2,2,2,2,1
1056,8,1,1,2,1,2,2,2,2,2,2,2,2
1056,9,1,2,1,1,2,2,2,2,2,2,2,1
1057,1,1,1,2,2,2,2,2,1,2,2,2,2
1057,2,1,2,2,2,2,2,2,2,2,2,2,2
1057,3,1,2,2,2,2,2,2,2,2,2,2,2
1057,4,1,4,2,2,1,1,1,2,2,1,1,1
1057,5,1,5,2,2,2,2,2,2,2,2,2,2
1057,6,1,1,2,2,1,2,2,2,2,2,2,1
1057,7,1,2,2,2,2,2,2,2,2,2,2,2
1057,8,1,6,2,2,2,2,2,2,2,2,2,2
1057,9,1,3,2,2,2,2,2,2,2,2,2,2
1058,1,1,1,2,2,2,2,2,2,2,2,2,2
1058,2,1,1,2,2,2,2,2,2,2,2,2,2
1058,3,1,1,1,2,2,2,2,2,2,2,2,2
1058,4,1,10,2,2,2,2,2,2,2,2,2,2
1058,5,1,1,2,2,2,2,2,2,2,2,2,2
1058,6,1,3,2,2,2,2,2,2,2,2,2,2
1058,7,1,2,2,2,2,2,2,2,2,2,2,2
1058,8,1,6,2,2,2,2,2,2,2,2,2,2
1058,9,1,4,2,2,2,2,2,2,2,2,2,2
1059,1,1,1,1,2,2,2,2,2,2,2,2,2
1059,2,1,1,2,2,2,2,2,2,2,2,1,2
1059,3,1,1,2,2,2,2,2,2,2,2,2,2
1059,4,1,15,2,2,2,2,2,2,2,2,2,2
1059,5,1,1,2,2,2,2,2,2,2,2,2,2
1059,6,1,2,1,2,2,2,2,2,2,2,2,1
1059,7,1,1,2,2,2,2,2,2,2,2,2,2
1059,8,1,2,2,2,2,2,2,2,2,2,2,2
1059,9,1,6,2,2,2,2,2,2,2,2,2,2
1060,1,1,1,2,2,2,2,2,2,2,2,2,2
1060,2,1,1,1,2,2,2,2,2,2,2,2,1
1060,3,1,1,2,2,2,2,2,2,2,2,2,2
1060,4,1,1,2,2,1,2,2,2,2,2,2,1
1060,5,1,1,2,1,2,2,2,2,2,2,2,1
1060,6,1,1,2,2,2,2,2,2,2,2,2,2
1060,7,1,1,2,2,2,2,2,2,2,2,2,2
1060,8,1,1,2,1,2,2,2,2,2,2,2,1
1060,9,1,1,1,2,2,2,2,2,2,2,2,1
1061,1,1,1,2,1,2,2,2,2,2,2,2,1
1061,2,1,1,2,2,2,2,2,2,2,2,2,2
1061,3,1,1,2,2,2,2,2,2,2,2,2,2
1061,4,1,1,2,2,2,2,2,2,2,2,2,2
1061,5,1,1,2,2,2,2,2,2,2,2,2,2
1061,6,1,1,2,2,2,2,2,2,2,2,2,2
1061,7,1,1,2,2,2,2,2,2,2,2,2,2
1061,8,1,1,2,2,2,2,2,2,2,2,2,2
1061,9,1,1,2,2,2,2,2,2,2,2,2,2
1062,1,1,1,2,2,2,2,2,2,2,2,2,2
1062,2,1,1,2,2,2,2,2,2,2,2,2,2
1062,3,1,1,2,2,2,2,2,2,2,2,2,2
1062,4,1,1,2,2,2,2,2,2,2,2,2,2
1062,5,1,1,2,2,2,2,2,2,2,2,2,2
1062,6,1,1,2,2,2,2,2,2,2,2,2,2
1062,7,1,1,2,2,2,2,2,2,2,2,2,2
1062,8,1,1,2,2,2,2,2,2,2,2,2,2
1062,9,1,1,1,2,2,2,2,2,1,2,2,1
1064,1,1,1,2,2,2,2,2,2,2,2,2,2
1064,2,1,1,2,2,2,2,2,2,2,2,2,2
1064,3,1,2,2,2,2,2,2,2,2,2,2,2
1064,4,1,1,2,2,2,2,2,2,2,2,2,2
1064,5,1,1,2,2,2,2,2,2,2,2,2,2
1064,6,1,1,2,2,2,2,2,2,2,2,2,2
1064,7,1,2,2,2,2,2,2,2,2,2,2,2
1064,8,1,2,2,2,2,2,2,2,2,2,2,2
1064,9,1,1,2,2,2,2,2,2,2,2,2,2
1065,1,1,1,2,2,2,2,2,2,2,2,2,2
1065,2,1,1,2,2,2,2,2,2,2,2,2,2
1065,3,1,1,2,2,2,2,2,2,2,2,2,2
1065,4,1,1,2,2,2,2,2,2,2,2,2,2
1065,5,1,1,2,2,2,2,2,2,2,2,2,2
1065,6,1,1,2,2,2,2,2,2,2,2,2,2
1065,7,1,1,2,2,2,1,2,2,2,2,2,1
1065,8,1,1,2,2,2,2,2,2,2,2,2,2
1065,9,1,1,2,2,2,2,2,2,2,2,2,2
1066,1,1,2,2,2,2,2,2,2,2,2,2,2
1066,2,1,1,2,2,2,2,2,2,2,2,2,2
1066,3,1,1,2,2,2,2,2,2,2,2,2,2
1066,4,1,1,2,2,2,2,2,2,2,2,2,2
1066,5,1,1,2,2,2,2,2,2,2,2,2,2
1066,6,1,2,2,2,2,2,2,2,2,2,2,2
1066,7,1,1,2,2,2,2,2,2,2,2,2,2
1066,8,1,1,2,2,2,2,2,2,2,2,2,2
1066,9,1,7,2,2,2,2,2,2,2,2,2,2
1067,1,1,2,2,2,2,2,2,2,2,2,2,2
1067,2,1,2,2,2,2,2,2,2,2,2,1,1
1067,3,1,2,1,2,2,2,2,2,2,2,2,1
1067,4,1,2,2,2,1,2,2,2,2,2,2,1
1067,5,1,1,2,2,2,1,2,2,2,2,2,1
1067,6,1,1,2,2,2,1,2,2,2,2,2,1
1067,7,1,10,2,2,2,1,2,2,2,2,2,1
1067,8,1,2,2,2,2,1,2,2,2,2,2,1
1067,9,1,11,2,2,2,1,2,2,2,2,2,1
1068,1,1,1,2,2,2,1,2,2,2,2,2,1
1068,2,1,1,2,2,2,2,2,2,2,2,2,2
1068,3,1,1,2,2,2,2,2,2,2,2,2,2
1068,4,1,1,2,2,2,2,2,1,2,2,2,1
1068,5,1,5,2,2,2,2,2,2,2,2,2,2
1068,6,1,1,2,2,2,1,2,2,2,2,2,1
1068,7,1,1,2,2,2,2,2,2,2,2,2,2
1068,8,1,1,2,2,2,1,2,2,2,2,2,1
1068,9,1,1,2,2,2,2,2,2,2,2,2,2
1069,1,1,1,2,2,1,2,2,2,2,2,1,1
1069,2,1,1,2,2,2,1,2,2,2,2,2,1
1069,3,1,1,2,2,2,2,2,2,2,2,2,2
1069,4,1,2,2,2,2,2,2,2,2,2,2,2
1069,5,1,1,2,2,2,2,2,2,2,2,2,2
1069,6,1,4,1,2,2,2,2,2,2,2,2,1
1069,7,1,1,1,2,1,2,2,2,2,2,2,1
1069,8,1,1,2,2,2,2,2,2,2,2,2,2
1069,9,1,1,2,1,2,2,2,2,2,2,2,1
1070,1,1,2,2,2,2,2,2,2,2,2,2,2
1070,2,1,2,2,2,2,2,2,2,2,2,2,2
1070,3,1,1,1,2,1,2,2,2,2,2,2,1
1070,4,1,2,2,2,2,2,2,1,2,2,2,1
1070,5,1,1,2,2,2,2,2,2,2,2,2,2
1070,6,1,2,2,2,2,2,2,2,2,2,2,2
1070,7,1,1,1,2,2,2,2,2,2,2,2,1
1070,8,1,1,2,2,1,2,2,2,2,2,1,1
1070,9,1,1,2,2,2,2,1,2,2,2,2,1
